,Region,676,682,689,696,703
0,Belgium,120133,120133,120133,120133,120133
1,Bulgaria,16068,16068,16068,16068,16068
2,Czechia,137089,137089,137089,137089,137089
3,Denmark,29375,29375,29375,29375,29375
4,Germany,403452,403452,403452,403452,403452
5,Estonia,4168,4168,4168,4168,4168
6,Ireland,31090,31090,31090,31090,31090
7,Greece,45586,45586,45586,45586,45586
8,Spain,50349,50349,50349,50349,50349
9,France,205135,205135,205135,205135,205135
10,Croatia,32936,32936,32936,32936,32936
11,Italy,82130,82130,82130,82130,82130
12,Cyprus,2063,2063,2063,2063,2063
13,Latvia,6297,6297,6297,6297,6297
14,Lithuania,12342,12342,12342,12342,12342
15,Luxembourg,2148,2148,2148,2148,2148
16,Hungary,70400,70400,70400,70400,70400
17,Malta,525,525,525,525,525
18,Netherlands,157680,157680,157680,157680,157680
19,Austria,86670,86670,86670,86670,86670
20,Poland,162440,162440,162440,162440,162440
21,Portugal,20424,20424,20424,20424,20424
22,Romania,14248,14248,14248,14248,14248
23,Slovenia,16691,16691,16691,16691,16691
24,Slovakia,77861,77861,77861,77861,77861
25,Finland,7461,7461,7461,7461,7461
26,Sweden,10113,10113,10113,10113,10113
27,United Kingdom,305164,305164,305164,305164,305164
28,Iceland,1011,1011,1011,1011,1011
29,Liechtenstein,363,363,363,363,363
30,Norway,18010,18010,18010,18010,18010
31,Switzerland,45616,45616,45616,45616,45616
