,Region,592,598,605,612,619
0,Belgium,14099,14099,14099,14099,14099
1,Bulgaria,10434,10434,10434,10434,10434
2,Czechia,1697,1697,1697,1697,1697
3,Denmark,4926,4926,4926,4926,4926
4,Germany,73596,73596,73596,73596,73596
5,Estonia,2444,2444,2444,2444,2444
6,Ireland,7046,7046,7046,7046,7046
7,Greece,18636,18636,18636,18636,18636
8,Spain,45946,45946,45946,45946,45946
9,France,93965,93965,93965,93965,93965
10,Croatia,4647,4647,4647,4647,4647
11,Italy,41194,41194,41194,41194,41194
12,Cyprus,1769,1769,1769,1769,1769
13,Latvia,2199,2199,2199,2199,2199
14,Lithuania,4847,4847,4847,4847,4847
15,Luxembourg,585,585,585,585,585
16,Hungary,1334,1334,1334,1334,1334
17,Malta,386,386,386,386,386
18,Netherlands,18463,18463,18463,18463,18463
19,Austria,10949,10949,10949,10949,10949
20,Poland,2253,2253,2253,2253,2253
21,Portugal,12100,12100,12100,12100,12100
22,Romania,9255,9255,9255,9255,9255
23,Slovenia,3793,3793,3793,3793,3793
24,Slovakia,1338,1338,1338,1338,1338
25,Finland,4009,4009,4009,4009,4009
26,Sweden,7112,7112,7112,7112,7112
27,United Kingdom,247636,247636,247636,247636,247636
28,Iceland,374,374,374,374,374
29,Liechtenstein,59,59,59,59,59
30,Norway,10225,10225,10225,10225,10225
31,Switzerland,14931,14931,14931,14931,14931
