,Region,389,395,402,409,416
0,Belgium,13245,13245,13245,13245,13245
1,Bulgaria,5964,5964,5964,5964,5964
2,Czechia,52737,52737,52737,52737,52737
3,Denmark,2883,2883,2883,2883,2883
4,Germany,51903,51903,51903,51903,51903
5,Estonia,4237,4237,4237,4237,4237
6,Ireland,6248,6248,6248,6248,6248
7,Greece,8253,8253,8253,8253,8253
8,Spain,114045,114045,114045,114045,114045
9,France,90785,90785,90785,90785,90785
10,Croatia,2333,2333,2333,2333,2333
11,Italy,85721,85721,85721,85721,85721
12,Cyprus,746,746,746,746,746
13,Latvia,4962,4962,4962,4962,4962
14,Lithuania,1713,1713,1713,1713,1713
15,Luxembourg,1027,1027,1027,1027,1027
16,Hungary,10630,10630,10630,10630,10630
17,Malta,1075,1075,1075,1075,1075
18,Netherlands,24313,24313,24313,24313,24313
19,Austria,9781,9781,9781,9781,9781
20,Poland,38091,38091,38091,38091,38091
21,Portugal,22173,22173,22173,22173,22173
22,Romania,16748,16748,16748,16748,16748
23,Slovenia,5947,5947,5947,5947,5947
24,Slovakia,14460,14460,14460,14460,14460
25,Finland,2745,2745,2745,2745,2745
26,Sweden,20349,20349,20349,20349,20349
27,United Kingdom,97656,97656,97656,97656,97656
28,Iceland,12,12,12,12,12
29,Liechtenstein,20,20,20,20,20
30,Norway,1739,1739,1739,1739,1739
31,Switzerland,8854,8854,8854,8854,8854
