,Region,669,675,682,689,696
0,Belgium,96788,96788,96788,96788,96788
1,Bulgaria,17641,17641,17641,17641,17641
2,Czechia,104886,104886,104886,104886,104886
3,Denmark,27138,27138,27138,27138,27138
4,Germany,344445,344445,344445,344445,344445
5,Estonia,5285,5285,5285,5285,5285
6,Ireland,30516,30516,30516,30516,30516
7,Greece,47046,47046,47046,47046,47046
8,Spain,33507,33507,33507,33507,33507
9,France,127680,127680,127680,127680,127680
10,Croatia,31628,31628,31628,31628,31628
11,Italy,65627,65627,65627,65627,65627
12,Cyprus,2852,2852,2852,2852,2852
13,Latvia,5776,5776,5776,5776,5776
14,Lithuania,12332,12332,12332,12332,12332
15,Luxembourg,1712,1712,1712,1712,1712
16,Hungary,58704,58704,58704,58704,58704
17,Malta,509,509,509,509,509
18,Netherlands,147509,147509,147509,147509,147509
19,Austria,96961,96961,96961,96961,96961
20,Poland,140873,140873,140873,140873,140873
21,Portugal,14795,14795,14795,14795,14795
22,Romania,20397,20397,20397,20397,20397
23,Slovenia,22543,22543,22543,22543,22543
24,Slovakia,69082,69082,69082,69082,69082
25,Finland,7704,7704,7704,7704,7704
26,Sweden,6264,6264,6264,6264,6264
27,United Kingdom,288638,288638,288638,288638,288638
28,Iceland,1114,1114,1114,1114,1114
29,Liechtenstein,298,298,298,298,298
30,Norway,14385,14385,14385,14385,14385
31,Switzerland,32180,32180,32180,32180,32180
