,State,316,325,332,339,346,353,360
0,Washington,172437,15068,13569,12389,11226,10116,5322
1,Illinois,759562,56535,57155,58055,57298,54064,28783
2,California,1286550,108878,112286,114882,115317,113742,63006
3,Arizona,346421,27054,25527,23104,20121,17187,8545
4,Massachusetts,240907,18217,19695,21007,21473,21177,11459
5,Wisconsin,426534,19827,14139,10086,7446,5563,2548
6,Texas,1286369,62946,65312,73273,82688,92023,54521
7,Nebraska,134710,16952,22642,27243,27784,23695,10855
8,Utah,206165,12468,14970,17197,19232,20573,12045
9,Oregon,79293,10787,11896,12800,13469,13683,7683
10,Florida,1029030,55270,53630,50590,46997,43002,22540
11,New York,674093,60517,69698,78164,84108,86606,49017
12,Rhode Island,60722,5703,4845,3980,3236,2514,1172
13,Georgia,487978,20876,21542,22089,23045,23464,13490
14,New Hampshire,22993,4339,5146,5732,6123,6218,3493
15,North Carolina,377231,24776,24203,23052,22036,20989,11430
16,New Jersey,350999,26855,25039,22984,20559,18096,9078
17,Colorado,247209,26054,23988,21960,19844,17481,8846
18,Maryland,205399,13734,12663,11831,11062,10364,5602
19,Nevada,159532,12299,9549,7336,5392,3875,1666
20,Tennessee,388252,36920,47929,59385,67377,68126,35734
21,Hawaii,18484,462,412,408,458,568,400
22,Indiana,359430,34058,30757,27478,24227,21155,10637
23,Kentucky,190600,19684,19288,18233,16654,14652,7563
24,Minnesota,333626,34815,32219,29635,26597,23348,11771
25,Oklahoma,204048,17272,15578,13865,12219,10625,5373
26,Pennsylvania,392434,44955,41880,38836,35911,32324,16866
27,South Carolina,223063,8720,7979,7405,6915,6396,3452
28,District of Columbia,22164,1463,1572,1644,1674,1673,959
29,Kansas,165156,11515,9045,7208,5670,4415,2076
30,Missouri,316235,18444,16055,14252,12790,11559,6078
31,Vermont,4642,722,918,1217,1571,1892,1202
32,Virginia,244503,15253,14031,13226,12534,11678,6226
33,Connecticut,126177,10631,11141,11493,11444,10854,5743
34,Iowa,238724,10845,8450,6832,5607,4605,2255
35,Louisiana,244078,18333,22776,27359,30355,30073,16001
36,Ohio,446849,48978,43249,38939,35436,31719,16544
37,Michigan,410843,48241,50246,50421,49270,45906,24126
38,South Dakota,83348,3965,3067,2337,1770,1342,593
39,Arkansas,164310,9783,9405,9045,8508,7921,4211
40,Delaware,37456,3930,4041,4100,4000,3768,1984
41,Mississippi,159036,9767,11015,11848,11885,11161,5839
42,New Mexico,102862,8761,6715,5163,4037,3208,1516
43,North Dakota,81105,2643,1676,1068,690,469,196
44,Wyoming,35078,3542,3048,2622,2210,1800,854
45,Alaska,34563,2420,2384,2461,2540,2475,1335
46,Maine,12554,1730,1837,1936,2049,2198,1343
47,Alabama,260359,17166,18291,19256,19759,19404,10676
48,Idaho,106455,7831,7718,7492,7168,6603,3476
49,Montana,65122,3921,3093,2396,1875,1483,701
50,Puerto Rico,54105,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1589,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6942,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,51025,6550,6072,5492,4794,4068,1998
54,Northern Mariana Islands,106,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
