,County,432,437,444,451,458
0,01001,6577,69,67,64,62
1,01003,20487,159,153,143,139
2,01005,2226,20,19,18,18
3,01007,2536,19,21,19,16
4,01009,6426,60,58,56,53
5,01011,1204,8,8,9,10
6,01013,2097,21,18,16,17
7,01015,14206,100,90,73,67
8,01017,3485,19,20,20,23
9,01019,1804,12,12,12,14
10,01021,4029,30,28,27,27
11,01023,584,5,4,3,3
12,01025,3462,0,0,0,0
13,01027,1480,6,6,6,6
14,01029,1451,9,9,7,7
15,01031,5379,42,46,47,49
16,01033,6160,39,42,45,45
17,01035,1086,4,4,4,4
18,01037,942,5,6,6,5
19,01039,4037,17,16,13,13
20,01041,1502,12,14,11,11
21,01043,9356,92,89,81,71
22,01045,4755,27,25,25,28
23,01047,3515,17,16,16,13
24,01049,8693,58,54,50,39
25,01051,9941,122,121,115,114
26,01053,3858,20,20,22,23
27,01055,13636,79,77,73,55
28,01057,2061,15,14,13,12
29,01059,4184,25,28,30,30
30,01061,2445,16,17,19,22
31,01063,903,7,7,8,7
32,01065,2159,15,16,17,18
33,01067,1865,10,10,11,10
34,01069,10315,60,59,64,76
35,01071,6722,46,50,45,45
36,01073,74571,764,726,573,553
37,01075,1384,12,11,10,9
38,01077,9102,83,92,99,99
39,01079,2922,17,17,16,14
40,01081,15394,119,120,124,124
41,01083,9728,63,63,51,50
42,01085,1359,8,7,7,7
43,01087,1535,18,19,19,16
44,01089,33480,242,237,209,212
45,01091,2496,13,5,3,7
46,01093,3050,23,27,30,27
47,01095,11842,83,92,86,79
48,01097,37458,250,234,220,206
49,01099,1702,8,9,10,10
50,01101,23687,210,212,191,175
51,01103,14116,120,116,111,99
52,01105,1078,0,0,0,0
53,01107,2322,13,15,15,13
54,01109,3037,38,42,41,45
55,01111,1749,12,12,11,10
56,01113,4218,30,30,27,26
57,01115,9331,72,72,64,56
58,01117,22994,244,223,195,182
59,01119,1022,5,5,5,3
60,01121,7967,79,72,64,66
61,01123,3845,53,62,52,54
62,01125,25015,209,213,233,211
