,County,460,465,472,479,486
0,01001,NaN,105,130,151,186
1,01003,NaN,123,129,140,158
2,01005,NaN,24,24,24,26
3,01007,NaN,21,25,30,39
4,01009,NaN,47,51,50,50
5,01011,NaN,7,7,7,7
6,01013,NaN,14,14,15,14
7,01015,NaN,52,56,58,56
8,01017,NaN,14,15,15,16
9,01019,NaN,8,9,10,11
10,01021,NaN,53,53,54,55
11,01023,NaN,9,10,9,11
12,01025,NaN,25,27,29,37
13,01027,NaN,13,15,14,16
14,01029,NaN,7,7,7,8
15,01031,NaN,27,31,32,34
16,01033,NaN,25,26,25,26
17,01035,NaN,2,2,1,1
18,01037,NaN,27,17,15,18
19,01039,NaN,21,22,23,26
20,01041,NaN,13,18,22,24
21,01043,NaN,53,53,59,62
22,01045,NaN,10,11,10,9
23,01047,NaN,0,0,1,0
24,01049,NaN,37,40,42,43
25,01051,NaN,3,6,0,0
26,01053,NaN,13,13,13,11
27,01055,NaN,50,62,67,75
28,01057,NaN,16,19,22,29
29,01059,NaN,14,15,15,15
30,01061,NaN,2,2,1,0
31,01063,NaN,5,6,6,6
32,01065,NaN,16,18,21,27
33,01067,NaN,3,3,2,0
34,01069,NaN,46,49,53,56
35,01071,NaN,24,27,32,38
36,01073,NaN,488,552,685,907
37,01075,NaN,5,6,6,6
38,01077,NaN,55,60,66,59
39,01079,NaN,21,23,24,26
40,01081,NaN,110,119,127,136
41,01083,NaN,37,39,40,38
42,01085,NaN,7,7,7,7
43,01087,NaN,11,12,12,13
44,01089,NaN,241,266,262,270
45,01091,NaN,0,2,7,9
46,01093,NaN,11,14,15,16
47,01095,NaN,78,85,96,101
48,01097,NaN,698,656,592,571
49,01099,NaN,17,19,22,22
50,01101,NaN,123,119,119,125
51,01103,NaN,51,59,59,56
52,01105,NaN,2,1,2,2
53,01107,NaN,4,6,5,3
54,01109,NaN,15,16,18,19
55,01111,NaN,12,11,11,11
56,01113,NaN,31,32,32,36
57,01115,NaN,54,57,62,60
58,01117,NaN,99,110,108,95
59,01119,NaN,7,7,8,8
60,01121,NaN,32,32,27,23
61,01123,NaN,49,53,58,65
62,01125,NaN,154,158,159,161
63,01127,NaN,30,32,34,30
64,01129,NaN,10,11,12,12
65,01131,NaN,12,14,15,20
66,01133,NaN,3,3,3,1
67,02013,NaN,,,,NaN
68,02016,NaN,,,,NaN
69,02020,NaN,,,,NaN
70,02050,NaN,,,,NaN
71,02060,NaN,,,,NaN
72,02068,NaN,,,,NaN
73,02070,NaN,,,,NaN
74,02090,NaN,,,,NaN
75,02100,NaN,,,,NaN
76,02105,NaN,,,,NaN
77,02110,NaN,,,,NaN
78,02122,NaN,,,,NaN
79,02130,NaN,,,,NaN
80,02150,NaN,,,,NaN
81,02158,NaN,,,,NaN
82,02164,NaN,,,,NaN
83,02170,NaN,,,,NaN
84,02180,NaN,,,,NaN
85,02185,NaN,,,,NaN
86,02188,NaN,,,,NaN
87,02195,NaN,,,,NaN
88,02198,NaN,,,,NaN
89,02220,NaN,,,,NaN
90,02230,NaN,,,,NaN
91,02240,NaN,,,,NaN
92,02261,NaN,,,,NaN
93,02275,NaN,,,,NaN
94,02282,NaN,,,,NaN
95,02290,NaN,,,,NaN
96,04001,NaN,52,46,43,44
97,04003,NaN,88,88,89,95
98,04005,NaN,154,158,164,167
99,04007,NaN,28,23,19,15
100,04009,NaN,26,27,25,28
101,04011,NaN,3,4,6,9
102,04012,NaN,8,14,22,28
103,04013,NaN,3489,3753,4244,4883
104,04015,NaN,176,194,211,236
105,04017,NaN,65,46,44,57
106,04019,NaN,797,837,938,1057
107,04021,NaN,474,495,552,656
108,04023,NaN,27,27,25,26
109,04025,NaN,111,125,141,166
110,04027,NaN,136,144,170,188
111,05001,NaN,7,7,8,10
112,05003,NaN,22,25,29,36
113,05005,NaN,25,28,33,42
114,05007,NaN,200,221,238,244
115,05009,NaN,18,21,24,30
116,05011,NaN,9,14,17,20
117,05013,NaN,,,,NaN
118,05015,NaN,13,15,16,17
119,05017,NaN,11,14,15,17
120,05019,NaN,6,6,6,6
121,05021,NaN,13,17,16,16
122,05023,NaN,10,12,12,12
123,05025,NaN,3,3,3,3
124,05027,NaN,5,5,4,3
125,05029,NaN,8,9,10,11
126,05031,NaN,74,84,88,92
127,05033,NaN,28,33,39,45
128,05035,NaN,44,49,54,59
129,05037,NaN,7,8,9,10
130,05039,NaN,3,3,4,4
131,05041,NaN,3,2,2,1
132,05043,NaN,4,5,5,6
133,05045,NaN,65,65,59,55
134,05047,NaN,5,6,8,10
135,05049,NaN,9,10,9,8
136,05051,NaN,35,37,42,42
137,05053,NaN,4,6,6,7
138,05055,NaN,28,30,33,36
139,05057,NaN,6,6,7,8
140,05059,NaN,33,37,42,47
141,05061,NaN,4,5,5,6
142,05063,NaN,12,14,17,19
143,05065,NaN,7,9,7,4
144,05067,NaN,11,17,23,28
145,05069,NaN,35,37,38,38
146,05071,NaN,8,8,8,9
147,05073,NaN,1,1,1,1
148,05075,NaN,13,15,16,18
149,05077,NaN,15,20,32,37
150,05079,NaN,15,17,20,21
151,05081,NaN,4,4,5,4
152,05083,NaN,13,18,21,30
153,05085,NaN,55,57,58,59
154,05087,NaN,8,8,7,7
155,05089,NaN,6,6,6,6
156,05091,NaN,17,19,19,19
157,05093,NaN,21,22,24,25
158,05095,NaN,2,2,1,1
159,05097,NaN,2,3,3,3
160,05099,NaN,2,2,2,2
161,05101,NaN,4,4,5,5
162,05103,NaN,7,8,10,10
163,05105,NaN,3,4,4,4
164,05107,NaN,12,12,13,12
165,05109,NaN,6,7,6,6
166,05111,NaN,14,15,15,15
167,05113,NaN,17,26,35,43
168,05115,NaN,44,52,62,78
169,05117,NaN,2,2,2,2
170,05119,NaN,215,226,228,229
171,05121,NaN,13,14,16,18
172,05123,NaN,19,20,22,24
173,05125,NaN,43,52,56,59
174,05127,NaN,7,9,10,12
175,05129,NaN,4,4,5,4
176,05131,NaN,48,51,45,46
177,05133,NaN,6,6,6,6
178,05135,NaN,18,23,26,28
179,05137,NaN,4,5,5,6
180,05139,NaN,20,22,22,22
181,05141,NaN,7,6,6,7
182,05143,NaN,156,156,160,175
183,05145,NaN,37,38,39,40
184,05147,NaN,3,3,3,3
185,05149,NaN,9,12,14,16
186,06001,NaN,906,992,927,995
187,06003,NaN,1,1,1,2
188,06005,NaN,39,43,46,43
189,06007,NaN,141,150,171,182
190,06009,NaN,21,22,24,28
191,06011,NaN,14,15,15,15
192,06013,NaN,811,871,793,810
193,06015,NaN,24,20,16,14
194,06017,NaN,132,147,151,147
195,06019,NaN,863,1077,1606,2191
196,06021,NaN,14,15,17,26
197,06023,NaN,109,120,131,133
198,06025,NaN,383,785,1293,985
199,06027,NaN,8,8,7,7
200,06029,NaN,684,649,599,598
201,06031,NaN,88,96,101,107
202,06033,NaN,36,38,36,31
203,06035,NaN,,,,NaN
204,06037,NaN,4024,4237,4424,4824
205,06039,NaN,103,107,113,121
206,06041,NaN,79,76,73,71
207,06043,NaN,11,11,12,13
208,06045,NaN,22,22,22,22
209,06047,NaN,291,267,279,307
210,06049,NaN,,,,NaN
211,06051,NaN,7,7,9,10
212,06053,NaN,192,214,227,249
213,06055,NaN,110,111,118,131
214,06057,NaN,73,70,68,70
215,06059,NaN,1180,1194,1174,1184
216,06061,NaN,370,373,362,334
217,06063,NaN,8,10,14,20
218,06065,NaN,1438,1295,1261,1335
219,06067,NaN,1339,1334,1222,1204
220,06069,NaN,40,43,42,41
221,06071,NaN,2288,2216,2048,2492
222,06073,NaN,1733,1705,1599,1557
223,06075,NaN,309,323,367,404
224,06077,NaN,904,939,942,1066
225,06079,NaN,190,193,184,181
226,06081,NaN,339,353,361,368
227,06083,NaN,251,239,219,216
228,06085,NaN,937,937,942,962
229,06087,NaN,254,339,421,541
230,06089,NaN,155,184,199,193
231,06091,NaN,1,2,2,2
232,06093,NaN,42,55,70,74
