,County,375,381,388,395,402
0,01001,5669,170,147,124,129
1,01003,18126,552,496,451,445
2,01005,1951,83,69,52,44
3,01007,2307,45,43,45,51
4,01009,5713,136,132,131,141
5,01011,1086,29,24,20,19
6,01013,1812,43,38,36,37
7,01015,12011,302,274,252,266
8,01017,3203,107,85,64,50
9,01019,1704,25,32,33,33
10,01021,3544,63,69,71,78
11,01023,535,7,10,10,11
12,01025,3227,133,112,97,89
13,01027,1328,21,22,23,27
14,01029,1281,36,33,30,31
15,01031,4915,185,171,158,158
16,01033,5736,156,149,143,153
17,01035,1007,18,18,19,23
18,01037,678,24,19,17,12
19,01039,3581,102,98,96,97
20,01041,1312,37,34,35,38
21,01043,8551,169,165,169,190
22,01045,4290,117,113,108,112
23,01047,3224,46,39,36,42
24,01049,8133,148,155,166,185
25,01051,8602,269,244,222,233
26,01053,3523,112,96,84,80
27,01055,12515,275,257,250,274
28,01057,1856,55,49,45,46
29,01059,3842,63,65,75,89
30,01061,2258,90,83,69,69
31,01063,801,12,10,7,9
32,01065,1958,56,42,34,37
33,01067,1675,44,42,40,46
34,01069,9471,282,272,247,268
35,01071,6245,150,144,145,156
36,01073,66884,1376,1134,991,1116
37,01075,1248,24,24,27,31
38,01077,8180,208,213,218,233
39,01079,2647,64,65,67,71
40,01081,13829,376,321,280,283
41,01083,8676,210,206,206,220
42,01085,1232,39,32,27,27
43,01087,1288,40,32,27,25
44,01089,29680,731,582,487,529
45,01091,2188,63,54,49,49
46,01093,2613,49,55,63,70
47,01095,10780,206,200,210,248
48,01097,33060,852,766,714,762
49,01099,1569,26,24,32,39
50,01101,20921,634,535,439,462
51,01103,13001,232,235,251,287
52,01105,1027,14,13,13,15
53,01107,2095,40,32,30,39
54,01109,2746,80,67,58,55
55,01111,1518,40,41,41,40
56,01113,3751,131,114,90,87
57,01115,8159,185,165,167,189
58,01117,20216,544,472,436,473
59,01119,930,13,13,14,18
60,01121,6837,228,208,195,197
61,01123,3325,136,113,94,64
62,01125,22421,542,474,426,457
63,01127,6158,75,89,112,137
64,01129,1474,30,28,29,35
65,01131,1137,34,29,26,26
66,01133,2379,33,35,40,48
67,02013,87,15,15,14,13
68,02016,328,26,23,22,20
69,02020,25483,472,476,542,665
70,02050,3341,121,104,98,97
71,02060,0,0,1,2,2
72,02068,68,4,4,5,6
73,02070,169,8,11,14,15
74,02090,5877,113,173,225,246
75,02100,26,3,5,7,7
76,02105,0,,,,NaN
77,02110,1159,29,34,40,45
78,02122,3917,61,98,133,146
79,02130,284,11,17,23,26
80,02150,1035,17,21,26,31
81,02158,1125,,,,NaN
82,02164,170,2,3,5,7
83,02170,7495,173,198,229,247
84,02180,310,9,14,19,22
85,02185,983,11,8,11,18
86,02188,573,18,21,26,29
87,02195,47,2,4,5,6
88,02198,75,,,,NaN
89,02220,304,9,14,19,22
90,02230,16,,,,NaN
91,02240,435,12,14,17,19
92,02261,446,26,26,28,30
93,02275,27,,,,NaN
94,02282,66,2,2,2,2
95,02290,269,10,14,19,22
96,04001,9607,348,254,186,145
97,04003,10452,196,131,77,15
98,04005,15228,352,235,144,65
99,04007,6023,187,141,103,50
100,04009,5117,233,189,147,107
101,04011,523,9,6,2,0
102,04012,2247,66,50,37,26
103,04013,472760,17765,13136,9135,6091
104,04015,19395,808,652,503,304
105,04017,14482,337,266,205,141
106,04019,101457,3645,2777,1982,1195
107,04021,42322,1914,1413,971,597
108,04023,7428,113,86,66,57
109,04025,16236,374,289,188,23
110,04027,35127,607,436,257,236
111,05001,1774,81,74,68,66
112,05003,1640,62,61,57,59
113,05005,2635,76,88,94,103
114,05007,25105,824,769,702,769
115,05009,3334,139,135,132,132
116,05011,1250,38,35,32,34
117,05013,346,24,22,19,18
118,05015,2580,80,83,82,88
119,05017,1551,21,24,27,34
120,05019,1837,79,74,69,70
121,05021,1564,35,38,40,46
122,05023,1761,64,67,66,66
123,05025,796,43,39,37,37
124,05027,1930,62,63,62,68
125,05029,1983,81,79,78,81
126,05031,12141,257,311,362,383
127,05033,6196,232,230,222,227
128,05035,5360,123,120,125,137
129,05037,1819,44,50,54,57
130,05039,668,21,21,19,19
131,05041,1206,54,49,46,46
132,05043,1864,67,62,59,60
133,05045,10624,411,367,328,353
134,05047,1502,70,69,65,63
135,05049,1024,17,24,29,34
136,05051,8370,372,354,330,337
137,05053,1386,42,39,49,61
138,05055,5498,172,175,179,191
139,05057,1632,63,64,63,62
140,05059,4399,129,128,126,134
141,05061,1352,44,43,42,45
142,05063,3454,88,98,103,113
143,05065,1557,36,38,39,46
144,05067,3066,40,43,47,60
145,05069,8061,273,259,242,259
146,05071,2505,87,85,83,86
147,05073,445,18,19,18,18
148,05075,1907,44,46,46,51
149,05077,1597,19,22,25,32
150,05079,3051,48,49,49,58
151,05081,1036,34,37,39,42
152,05083,1974,72,76,74,72
153,05085,5963,279,270,255,256
154,05087,1340,57,55,53,55
155,05089,867,34,35,35,37
156,05091,3376,106,119,125,132
157,05093,5250,165,159,151,163
158,05095,732,42,35,30,27
159,05097,654,18,20,22,25
160,05099,717,29,28,27,27
161,05101,647,16,20,22,23
162,05103,1964,101,95,86,83
163,05105,678,28,28,28,30
164,05107,1607,61,62,60,65
165,05109,877,20,24,26,31
166,05111,2927,69,71,75,79
167,05113,1656,49,52,54,58
168,05115,7188,203,196,188,194
169,05117,790,49,42,37,35
170,05119,33841,1390,1243,1107,1151
171,05121,1834,47,51,52,56
172,05123,3315,66,67,66,72
173,05125,10403,391,375,363,393
174,05127,869,34,32,29,29
175,05129,615,20,21,20,20
176,05131,13555,478,442,405,418
177,05133,2343,37,45,53,64
178,05135,1445,32,38,42,47
179,05137,924,28,29,29,32
180,05139,3331,141,130,120,118
181,05141,1117,65,60,53,50
182,05143,27660,780,725,668,747
183,05145,6496,217,217,216,222
184,05147,552,27,25,23,22
185,05149,3048,79,78,75,80
186,06001,73771,1142,28,0,0
187,06003,74,0,0,0,0
188,06005,3199,48,31,11,0
189,06007,10177,113,103,9,0
190,06009,1763,39,36,17,0
191,06011,1935,53,41,25,8
192,06013,57337,841,159,0,0
193,06015,883,0,0,0,0
194,06017,8359,101,31,0,0
195,06019,88476,1642,934,234,0
196,06021,2074,46,35,18,0
197,06023,2754,66,38,0,0
198,06025,26160,214,108,0,0
199,06027,1083,38,24,7,0
200,06029,94113,2683,1547,457,161
201,06031,20773,526,404,272,228
202,06033,2809,42,21,0,0
203,06035,5393,80,64,46,37
204,06037,1116948,27357,17302,8382,3079
205,06039,14443,333,211,79,0
206,06041,12346,70,2,0,0
207,06043,367,5,4,0,0
208,06045,3434,27,20,0,0
209,06047,26230,684,485,266,67
210,06049,407,6,3,0,0
211,06051,1165,10,0,0,0
212,06053,39425,1163,810,365,174
213,06055,8342,232,139,42,0
214,06057,3499,58,54,22,0
215,06059,245978,2850,1116,0,0
216,06061,18430,150,6,0,0
217,06063,626,6,11,5,0
218,06065,271910,8920,5538,2702,348
219,06067,86388,870,116,0,0
220,06069,5401,134,89,43,7
221,06071,274429,6415,3714,1729,354
222,06073,238042,5796,2779,79,0
223,06075,31427,0,0,0,0
224,06077,61901,1214,743,271,0
225,06079,17605,635,433,169,0
226,06081,35466,527,0,0,0
227,06083,28567,1030,691,295,0
228,06085,101964,1747,6,0,0
229,06087,13383,268,153,0,0
230,06089,10333,133,132,65,0
231,06091,95,4,2,1,0
232,06093,1532,2,2,0,0
233,06095,27706,576,337,39,0
234,06097,26108,511,336,92,0
235,06099,50983,1221,856,469,184
236,06101,8264,176,118,49,0
237,06103,4660,114,73,36,0
238,06105,307,0,0,0,0
239,06107,44518,1062,752,459,175
240,06109,3549,36,32,12,0
241,06111,69931,3184,2188,1227,526
242,06113,11698,219,71,0,0
243,06115,5324,127,85,37,0
244,08001,45735,884,1008,1162,1375
245,08003,1166,42,46,51,53
246,08005,45027,1179,1223,1319,1553
247,08007,604,16,20,22,22
248,08009,264,7,7,8,9
249,08011,1290,8,9,12,17
250,08013,17224,448,415,422,540
251,08014,3420,118,112,113,132
252,08015,1312,46,49,52,54
253,08017,120,6,6,6,6
254,08019,344,7,9,12,16
255,08021,407,15,15,17,20
256,08023,179,4,5,6,7
257,08025,1817,33,27,25,27
258,08027,160,3,5,6,7
259,08029,2333,95,97,102,101
260,08031,55734,1099,1073,1144,1463
261,08033,62,2,3,3,3
262,08035,18920,546,547,597,718
263,08037,4390,189,180,179,187
264,08039,1156,36,47,58,67
265,08041,47777,1022,1113,1258,1517
266,08043,5171,106,123,140,162
267,08045,4815,156,168,182,191
268,08047,149,6,8,9,11
269,08049,974,56,51,48,45
270,08051,1054,67,63,59,56
271,08053,16,1,1,1,1
272,08055,293,5,6,8,11
273,08057,45,1,2,2,3
274,08059,34593,867,841,904,1144
275,08061,88,3,3,3,3
276,08063,504,11,12,15,18
277,08065,534,27,21,19,20
278,08067,2707,67,73,78,91
279,08069,18065,537,563,624,728
280,08071,917,24,29,32,35
281,08073,957,31,26,25,26
282,08075,3624,58,68,84,98
283,08077,12111,518,511,509,495
284,08079,61,3,3,3,3
285,08081,620,15,23,30,31
286,08083,1630,56,62,66,68
287,08085,3024,149,158,158,155
288,08087,2366,34,53,75,89
289,08089,1788,23,36,49,59
290,08091,209,16,16,17,17
291,08093,486,19,27,32,35
292,08095,325,7,7,8,9
293,08097,1831,62,50,42,44
294,08099,1126,15,18,30,39
295,08101,14339,198,269,344,425
296,08103,399,23,21,19,18
297,08105,624,32,31,31,31
298,08107,1622,114,101,91,81
299,08109,293,7,9,11,12
300,08111,43,3,3,3,3
301,08113,673,52,42,35,30
302,08115,189,6,6,7,8
303,08117,2646,108,96,88,93
304,08119,1181,38,43,48,54
305,08121,365,5,7,9,12
306,08123,23586,499,585,704,806
307,08125,663,21,23,26,30
308,09001,72026,2534,2360,2235,2259
309,09003,63211,2812,2554,2369,2273
310,09005,9883,440,465,475,468
311,09007,9202,440,424,408,390
312,09009,63085,2632,2459,2287,2141
313,09011,16753,992,900,806,685
314,09013,6841,411,421,417,387
315,09015,8200,482,448,411,363
316,10001,12821,512,461,384,297
317,10003,44340,1244,978,727,602
318,10005,20728,671,636,537,455
319,11001,NaN,,,,NaN
320,12001,20655,815,745,644,668
321,12003,3034,95,91,93,96
322,12005,16615,1063,934,841,786
323,12007,2656,72,76,78,83
324,12009,29345,1467,1422,1398,1361
325,12011,172864,6031,5285,4863,5182
326,12013,1530,40,38,39,44
327,12015,9719,374,397,423,439
328,12017,8676,358,388,403,398
329,12019,15387,620,597,604,609
330,12021,27810,931,886,887,952
331,12023,7235,191,214,229,238
332,12027,3372,73,76,82,94
333,12029,1394,39,47,51,51
334,12031,81927,3026,2732,2571,2576
335,12033,30942,1440,1293,1202,1199
336,12035,5294,284,278,274,270
337,12037,1235,44,38,37,38
338,12039,5092,143,131,121,127
339,12041,1223,45,47,49,53
340,12043,870,20,21,20,21
341,12045,1697,60,56,55,56
342,12047,1501,31,29,28,33
343,12049,2583,69,66,65,67
344,12051,4051,97,93,93,98
345,12053,9948,412,418,421,414
346,12055,6488,268,259,246,245
347,12057,100764,3408,3043,2948,3204
348,12059,2083,51,60,72,81
349,12061,9795,418,411,401,405
350,12063,5665,146,153,161,172
351,12065,1296,43,40,36,37
352,12067,1531,20,21,24,31
353,12069,21824,1090,1052,1018,954
354,12071,52653,1881,1896,1937,1936
355,12073,26503,1177,942,757,728
356,12075,2552,105,111,108,111
357,12077,993,26,24,24,26
358,12079,1834,56,57,60,63
359,12081,28589,1077,1064,1074,1094
360,12083,24510,1025,1008,1020,1007
361,12085,9630,279,288,297,343
362,12086,372120,11419,9930,9348,10156
363,12087,5369,181,179,187,201
364,12089,6986,314,290,274,262
365,12091,16707,658,642,636,670
