,State,586,591,598,605,612,619,626
0,Washington,NaN,174,214,239,241,229,220
1,Illinois,NaN,165,171,175,182,191,199
2,California,NaN,560,563,588,612,635,660
3,Arizona,NaN,92,84,74,68,61,56
4,Massachusetts,NaN,34,34,34,34,34,34
5,Wisconsin,NaN,31,31,31,31,31,31
6,Texas,NaN,1599,1690,1806,1934,2112,2389
7,Nebraska,NaN,7,7,7,7,7,7
8,Utah,NaN,43,43,43,43,43,43
9,Oregon,NaN,119,133,139,140,140,139
10,Florida,NaN,1392,1406,1153,1394,1135,1417
11,New York,NaN,202,197,203,205,203,197
12,Rhode Island,NaN,6,6,6,6,6,6
13,Georgia,NaN,331,356,371,371,359,341
14,New Hampshire,NaN,6,6,6,6,7,6
15,North Carolina,NaN,364,482,547,558,545,521
16,New Jersey,NaN,99,109,117,121,121,122
17,Colorado,NaN,41,41,41,41,41,41
18,Maryland,NaN,47,43,43,43,42,42
19,Nevada,NaN,135,132,131,130,132,133
20,Tennessee,NaN,230,214,209,214,218,219
21,Hawaii,NaN,13,12,12,12,12,13
22,Indiana,NaN,150,165,183,185,171,153
23,Kentucky,NaN,151,158,163,170,178,185
24,Minnesota,NaN,32,33,32,32,32,33
25,Oklahoma,NaN,46,46,46,46,46,46
26,Pennsylvania,NaN,176,219,253,275,280,276
27,South Carolina,NaN,254,264,313,387,473,558
28,District of Columbia,NaN,2,2,2,2,2,2
29,Kansas,NaN,51,52,52,51,51,52
30,Missouri,NaN,213,196,182,170,164,162
31,Vermont,NaN,3,3,3,3,3,3
32,Virginia,NaN,134,178,221,253,272,278
33,Connecticut,NaN,10,10,10,10,10,10
34,Iowa,NaN,14,15,14,14,14,14
35,Louisiana,NaN,467,469,439,424,434,459
36,Ohio,NaN,11,12,12,12,12,13
37,Michigan,NaN,72,71,71,72,73,72
38,South Dakota,NaN,4,4,4,4,4,4
39,Arkansas,NaN,199,185,175,170,168,170
40,Delaware,NaN,10,10,10,10,10,10
41,Mississippi,NaN,500,592,659,728,793,855
42,New Mexico,NaN,23,24,23,23,23,24
43,North Dakota,NaN,5,5,5,5,5,5
44,Wyoming,NaN,11,11,11,11,11,11
45,Alaska,NaN,9,9,9,9,9,9
46,Maine,NaN,6,6,6,6,6,6
47,Alabama,NaN,237,249,258,262,262,257
48,Idaho,NaN,31,32,32,32,32,32
49,Montana,NaN,19,20,19,19,19,20
50,Puerto Rico,NaN,71,65,62,62,63,66
51,Virgin Islands,NaN,4,4,4,4,4,4
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,28,29,28,29,28,28
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
