,State,274,283,290,297,304,311,318,325
0,Washington,2289,38,30,24,20,15,12,4
1,Illinois,9647,243,206,171,141,114,92,33
2,California,17256,316,257,206,165,131,106,38
3,Arizona,5859,66,53,42,34,26,21,7
4,Massachusetts,9810,99,82,66,52,41,34,12
5,Wisconsin,1703,156,140,121,102,86,71,26
6,Texas,17659,501,412,341,274,221,177,64
7,Nebraska,587,22,18,15,13,10,8,3
8,Utah,563,28,23,19,16,12,10,3
9,Oregon,635,16,12,10,8,6,4,1
10,Florida,16267,413,332,266,212,169,134,48
11,New York,33396,45,36,29,23,18,14,5
12,Rhode Island,1173,27,22,18,14,11,9,3
13,Georgia,7729,156,125,100,80,65,51,18
14,New Hampshire,470,5,4,3,2,1,1,0
15,North Carolina,4082,109,91,75,60,49,39,14
16,New Jersey,16263,41,34,27,21,16,13,4
17,Colorado,2198,51,44,36,30,24,19,7
18,Maryland,4070,25,20,16,12,9,7,2
19,Nevada,1736,36,29,23,19,15,12,4
20,Tennessee,3011,136,113,95,76,61,50,18
21,Hawaii,206,9,7,6,4,3,2,0
22,Indiana,4065,117,98,81,66,54,43,16
23,Kentucky,1380,55,46,39,32,26,22,7
24,Minnesota,2354,54,45,36,29,23,19,6
25,Oklahoma,1221,50,42,36,29,24,19,6
26,Pennsylvania,8574,114,95,78,63,51,41,14
27,South Carolina,3755,69,57,46,37,29,23,8
28,District of Columbia,642,2,2,1,1,0,0,0
29,Kansas,937,93,80,66,54,44,36,13
30,Missouri,2665,121,99,82,67,55,44,16
31,Vermont,58,0,0,0,0,0,0,0
32,Virginia,3524,63,51,41,32,26,20,7
33,Connecticut,4569,14,11,9,7,5,4,1
34,Iowa,1601,53,44,36,29,23,18,6
35,Louisiana,5799,74,60,48,38,30,24,8
36,Ohio,5161,90,76,62,52,42,33,12
37,Michigan,7464,110,92,76,61,50,40,14
38,South Dakota,347,26,23,19,15,13,10,3
39,Arkansas,1772,102,84,70,57,46,36,13
40,Delaware,670,5,4,3,2,1,1,0
41,Mississippi,3231,54,44,36,28,22,18,6
42,New Mexico,953,32,28,23,19,16,13,4
43,North Dakota,431,50,42,36,29,24,20,7
44,Wyoming,68,5,4,4,3,2,2,0
45,Alaska,68,3,3,2,2,1,1,0
46,Maine,146,0,0,0,0,0,0,0
47,Alabama,2843,84,67,55,44,36,27,10
48,Idaho,553,24,20,17,14,11,9,3
49,Montana,278,24,22,20,17,13,11,4
50,Puerto Rico,783,25,20,16,13,10,8,2
51,Virgin Islands,21,0,0,0,0,0,0,0
52,Guam,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,420,13,11,9,7,5,4,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
