,State,579,584,591,598,605,612,619
0,Washington,NaN,138,175,184,161,134,118
1,Illinois,NaN,128,137,144,149,149,145
2,California,NaN,367,393,410,421,419,409
3,Arizona,NaN,113,73,67,62,57,53
4,Massachusetts,NaN,31,32,32,32,32,32
5,Wisconsin,NaN,44,45,43,41,40,40
6,Texas,NaN,1014,1148,1234,1277,1294,1294
7,Nebraska,NaN,2,2,2,2,2,2
8,Utah,NaN,36,36,36,36,36,36
9,Oregon,NaN,44,43,43,43,43,43
10,Florida,NaN,409,410,409,409,409,409
11,New York,NaN,151,165,174,179,180,178
12,Rhode Island,NaN,3,3,3,3,3,3
13,Georgia,NaN,251,269,281,286,283,278
14,New Hampshire,NaN,3,3,3,3,3,3
15,North Carolina,NaN,186,183,182,187,190,191
16,New Jersey,NaN,42,43,44,44,44,44
17,Colorado,NaN,39,39,39,39,39,40
18,Maryland,NaN,34,34,34,33,33,33
19,Nevada,NaN,125,121,117,114,111,108
20,Tennessee,NaN,213,232,252,261,259,249
21,Hawaii,NaN,8,8,8,8,8,8
22,Indiana,NaN,121,139,151,142,122,103
23,Kentucky,NaN,98,122,140,139,125,114
24,Minnesota,NaN,27,27,27,27,27,27
25,Oklahoma,NaN,31,31,31,31,31,31
26,Pennsylvania,NaN,123,146,157,161,161,157
27,South Carolina,NaN,136,143,161,178,194,207
28,District of Columbia,NaN,2,2,2,2,2,2
29,Kansas,NaN,40,40,40,40,40,40
30,Missouri,NaN,150,125,112,106,104,100
31,Vermont,NaN,2,2,2,2,2,2
32,Virginia,NaN,36,36,36,36,36,36
33,Connecticut,NaN,9,9,9,9,9,9
34,Iowa,NaN,10,10,10,10,10,10
35,Louisiana,NaN,744,924,1052,1158,1255,1332
36,Ohio,NaN,9,9,9,9,9,9
37,Michigan,NaN,51,51,51,51,50,52
38,South Dakota,NaN,3,3,3,3,3,3
39,Arkansas,NaN,212,206,205,207,212,223
40,Delaware,NaN,5,5,5,5,5,5
41,Mississippi,NaN,324,440,549,579,558,538
42,New Mexico,NaN,19,19,19,19,19,19
43,North Dakota,NaN,3,3,3,3,3,3
44,Wyoming,NaN,9,9,9,9,9,9
45,Alaska,NaN,7,7,7,7,7,7
46,Maine,NaN,3,4,4,3,4,4
47,Alabama,NaN,255,294,328,360,388,407
48,Idaho,NaN,20,20,20,20,20,20
49,Montana,NaN,15,15,15,15,15,15
50,Puerto Rico,NaN,44,43,43,44,43,43
51,Virgin Islands,NaN,2,2,2,2,2,2
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,17,17,17,17,17,17
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
