,State,484,493,500,507,514,521,528
0,Washington,5690,56,48,40,36,34,34
1,Illinois,24913,170,147,130,125,132,149
2,California,62817,227,201,181,170,169,173
3,Arizona,17509,38,31,26,22,21,19
4,Massachusetts,17802,52,42,36,34,37,46
5,Wisconsin,7734,47,37,31,27,26,26
6,Texas,51128,240,197,161,139,129,126
7,Nebraska,2240,12,12,12,12,12,12
8,Utah,2279,24,24,24,24,24,24
9,Oregon,2606,33,33,33,33,32,33
10,Florida,36347,274,218,174,149,143,149
11,New York,53070,151,113,87,73,72,80
12,Rhode Island,2703,11,11,11,11,11,11
13,Georgia,20591,70,49,36,29,26,24
14,New Hampshire,1341,16,16,16,16,16,16
15,North Carolina,12950,76,61,51,45,42,40
16,New Jersey,26053,85,52,29,19,17,23
17,Colorado,6478,49,41,37,35,35,35
18,Maryland,8959,42,31,22,16,14,14
19,Nevada,5550,38,38,38,39,38,38
20,Tennessee,12364,45,37,32,28,25,24
21,Hawaii,492,4,4,4,4,4,4
22,Indiana,13525,56,47,40,37,37,39
23,Kentucky,6693,43,35,29,24,21,18
24,Minnesota,7426,49,38,30,25,25,27
25,Oklahoma,6918,46,46,46,46,46,46
26,Pennsylvania,26924,165,126,98,82,78,83
27,South Carolina,9669,45,38,33,32,33,36
28,District of Columbia,1125,6,7,6,6,6,6
29,Kansas,5054,24,24,24,24,24,24
30,Missouri,9408,45,38,33,30,28,27
31,Vermont,255,3,3,3,3,3,3
32,Virginia,11068,68,53,41,34,33,36
33,Connecticut,8208,44,44,44,44,44,44
34,Iowa,6025,29,29,28,28,28,28
35,Louisiana,10517,48,48,48,48,48,48
36,Ohio,19628,36,36,36,36,36,37
37,Michigan,20013,258,194,149,124,121,133
38,South Dakota,2001,9,9,10,9,9,9
39,Arkansas,5808,24,24,24,24,24,24
40,Delaware,1652,12,12,12,12,12,12
41,Mississippi,7278,26,26,26,26,26,26
42,New Mexico,4126,25,25,25,25,25,25
43,North Dakota,1537,5,5,5,5,5,5
44,Wyoming,713,2,2,2,2,2,2
45,Alaska,369,8,8,8,8,8,8
46,Maine,816,9,9,9,9,9,9
47,Alabama,11077,59,60,64,68,74,79
48,Idaho,2080,12,12,12,12,12,12
49,Montana,1604,10,10,10,10,10,10
50,Puerto Rico,2466,27,18,12,9,9,11
51,Virgin Islands,27,0,0,0,0,0,0
52,Guam,139,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2769,31,31,31,31,31,31
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
