,State,544,549,556,563,570,577,584
0,Washington,NaN,46,44,44,44,45,46
1,Illinois,NaN,60,63,65,64,61,56
2,California,NaN,190,200,212,210,204,187
3,Arizona,NaN,98,95,105,113,116,116
4,Massachusetts,NaN,12,12,12,12,12,12
5,Wisconsin,NaN,39,39,40,39,40,39
6,Texas,NaN,227,273,319,350,355,338
7,Nebraska,NaN,4,4,4,4,4,4
8,Utah,NaN,18,20,20,20,20,20
9,Oregon,NaN,15,15,15,15,15,15
10,Florida,NaN,213,214,213,213,213,214
11,New York,NaN,43,43,43,42,43,42
12,Rhode Island,NaN,2,2,2,2,3,2
13,Georgia,NaN,51,43,44,48,52,56
14,New Hampshire,NaN,3,3,3,3,3,3
15,North Carolina,NaN,46,46,46,46,45,46
16,New Jersey,NaN,41,40,40,40,41,41
17,Colorado,NaN,36,39,39,39,39,39
18,Maryland,NaN,18,19,18,18,18,18
19,Nevada,NaN,28,27,28,28,27,28
20,Tennessee,NaN,119,23,22,20,16,14
21,Hawaii,NaN,2,2,2,2,2,2
22,Indiana,NaN,36,35,35,36,36,35
23,Kentucky,NaN,25,25,25,25,26,26
24,Minnesota,NaN,21,22,22,22,22,22
25,Oklahoma,NaN,7,7,7,7,7,7
26,Pennsylvania,NaN,44,59,74,80,78,73
27,South Carolina,NaN,19,19,19,19,19,19
28,District of Columbia,NaN,1,1,1,1,1,1
29,Kansas,NaN,17,17,17,17,17,17
30,Missouri,NaN,90,113,135,150,153,151
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,31,33,32,32,32,32
33,Connecticut,NaN,3,3,3,3,3,3
34,Iowa,NaN,10,10,10,10,10,10
35,Louisiana,NaN,35,35,35,35,35,35
36,Ohio,NaN,2,2,2,2,2,2
37,Michigan,NaN,61,60,61,60,60,62
38,South Dakota,NaN,3,3,3,3,3,3
39,Arkansas,NaN,29,29,29,29,29,29
40,Delaware,NaN,2,2,2,2,2,2
41,Mississippi,NaN,23,23,23,23,23,23
42,New Mexico,NaN,15,15,15,15,15,15
43,North Dakota,NaN,3,3,3,3,3,3
44,Wyoming,NaN,5,5,5,5,5,5
45,Alaska,NaN,1,2,2,2,2,2
46,Maine,NaN,4,4,4,4,4,4
47,Alabama,NaN,27,28,27,28,28,28
48,Idaho,NaN,9,9,9,9,9,9
49,Montana,NaN,9,9,10,9,10,9
50,Puerto Rico,NaN,4,5,5,5,5,5
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,13,14,14,14,14,14
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
