,State,502,507,514,521,528,535,542
0,Washington,NaN,53,48,43,39,36,35
1,Illinois,NaN,126,73,49,33,26,25
2,California,NaN,295,166,145,131,126,131
3,Arizona,NaN,63,61,60,59,59,62
4,Massachusetts,NaN,22,14,7,7,7,7
5,Wisconsin,NaN,51,37,23,14,10,11
6,Texas,NaN,192,162,143,132,130,131
7,Nebraska,NaN,11,11,11,11,12,11
8,Utah,NaN,21,21,21,21,22,21
9,Oregon,NaN,41,40,40,40,40,41
10,Florida,NaN,43,25,14,10,9,12
11,New York,NaN,122,78,56,41,33,31
12,Rhode Island,NaN,7,7,7,7,7,7
13,Georgia,NaN,92,74,58,48,43,43
14,New Hampshire,NaN,9,10,10,10,10,10
15,North Carolina,NaN,68,60,52,47,46,46
16,New Jersey,NaN,61,48,43,39,41,49
17,Colorado,NaN,32,27,22,20,19,20
18,Maryland,NaN,33,22,14,9,7,7
19,Nevada,NaN,25,25,25,25,25,26
20,Tennessee,NaN,31,25,20,17,15,15
21,Hawaii,NaN,5,4,4,4,4,4
22,Indiana,NaN,37,31,25,22,21,22
23,Kentucky,NaN,23,19,14,14,13,14
24,Minnesota,NaN,29,19,11,7,6,6
25,Oklahoma,NaN,43,43,43,43,43,43
26,Pennsylvania,NaN,89,61,40,27,21,21
27,South Carolina,NaN,34,39,39,39,39,39
28,District of Columbia,NaN,5,6,6,6,6,6
29,Kansas,NaN,17,17,17,17,17,17
30,Missouri,NaN,46,43,40,40,40,42
31,Vermont,NaN,1,1,2,2,2,1
32,Virginia,NaN,40,29,22,17,15,15
33,Connecticut,NaN,28,27,28,27,28,27
34,Iowa,NaN,23,21,21,21,21,21
35,Louisiana,NaN,46,45,45,45,45,46
36,Ohio,NaN,29,34,33,32,34,34
37,Michigan,NaN,159,115,81,61,55,55
38,South Dakota,NaN,10,10,10,10,10,10
39,Arkansas,NaN,20,21,21,21,21,21
40,Delaware,NaN,10,10,10,10,10,10
41,Mississippi,NaN,24,24,24,24,24,24
42,New Mexico,NaN,20,20,20,21,20,20
43,North Dakota,NaN,4,4,4,4,4,4
44,Wyoming,NaN,2,2,2,2,2,2
45,Alaska,NaN,3,3,3,3,3,3
46,Maine,NaN,10,10,10,10,10,10
47,Alabama,NaN,26,19,14,12,14,18
48,Idaho,NaN,10,10,10,10,10,10
49,Montana,NaN,9,10,10,10,10,10
50,Puerto Rico,NaN,33,33,34,34,34,34
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,20,21,21,21,21,21
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
