,State,509,514,521,528,535,542,549
0,Washington,NaN,45,39,33,28,26,25
1,Illinois,NaN,83,57,36,25,21,21
2,California,NaN,146,126,107,96,94,97
3,Arizona,NaN,30,23,19,15,14,14
4,Massachusetts,NaN,42,45,45,45,45,46
5,Wisconsin,NaN,46,34,23,16,14,14
6,Texas,NaN,194,177,173,177,182,197
7,Nebraska,NaN,4,4,4,4,4,4
8,Utah,NaN,15,15,15,15,15,16
9,Oregon,NaN,34,35,35,35,35,35
10,Florida,NaN,189,130,81,48,30,37
11,New York,NaN,71,53,39,31,28,29
12,Rhode Island,NaN,5,5,5,5,5,5
13,Georgia,NaN,125,113,104,101,106,116
14,New Hampshire,NaN,6,7,6,6,6,6
15,North Carolina,NaN,73,65,58,58,60,66
16,New Jersey,NaN,37,29,25,24,24,25
17,Colorado,NaN,36,32,29,28,29,30
18,Maryland,NaN,23,16,10,7,7,7
19,Nevada,NaN,22,22,23,23,23,23
20,Tennessee,NaN,46,46,46,46,46,46
21,Hawaii,NaN,2,3,3,3,3,3
22,Indiana,NaN,36,28,22,19,18,19
23,Kentucky,NaN,37,29,24,21,19,20
24,Minnesota,NaN,35,21,14,12,10,11
25,Oklahoma,NaN,25,25,25,25,25,25
26,Pennsylvania,NaN,82,49,31,22,18,18
27,South Carolina,NaN,30,31,31,31,30,31
28,District of Columbia,NaN,3,4,4,4,4,4
29,Kansas,NaN,16,15,16,16,16,15
30,Missouri,NaN,54,54,55,57,60,63
31,Vermont,NaN,1,1,1,1,1,1
32,Virginia,NaN,61,49,41,35,33,35
33,Connecticut,NaN,21,21,21,21,21,21
34,Iowa,NaN,25,24,24,24,23,24
35,Louisiana,NaN,42,42,42,43,42,42
36,Ohio,NaN,29,31,31,31,31,31
37,Michigan,NaN,101,69,46,37,33,35
38,South Dakota,NaN,8,8,8,8,8,8
39,Arkansas,NaN,16,16,16,16,16,16
40,Delaware,NaN,6,6,7,6,7,7
41,Mississippi,NaN,25,25,25,25,25,25
42,New Mexico,NaN,18,18,18,18,18,18
43,North Dakota,NaN,4,4,4,4,4,4
44,Wyoming,NaN,3,3,3,3,3,3
45,Alaska,NaN,1,1,1,1,1,1
46,Maine,NaN,10,10,10,10,10,10
47,Alabama,NaN,24,18,15,12,11,14
48,Idaho,NaN,11,12,11,12,12,12
49,Montana,NaN,10,10,10,10,10,10
50,Puerto Rico,NaN,22,23,23,23,23,23
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,16,17,16,17,16,16
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
