,State,410,416,423,430,437,444,451,458,465,472,479,486,493,500,507,514,521,528,535,542,549
0,Washington,5041,112,110,107,105,102,102,100,98,97,97,96,96,94,94,94,94,93,92,93,93
1,Illinois,23015,277,269,263,258,256,251,248,245,241,239,238,237,235,235,234,234,232,232,231,230
2,California,54220,1929,1877,1839,1801,1759,1729,1697,1667,1644,1618,1607,1596,1585,1575,1564,1560,1555,1550,1548,1544
3,Arizona,16328,327,317,310,304,297,292,286,281,278,274,273,270,268,268,264,265,263,262,261,262
4,Massachusetts,16417,294,292,288,288,285,286,285,282,283,281,282,281,281,280,280,280,279,279,278,278
5,Wisconsin,7106,108,106,104,103,101,101,100,100,100,100,99,99,99,98,99,99,98,98,98,97
6,Texas,45315,1612,1598,1593,1588,1585,1579,1579,1572,1568,1564,1560,1557,1548,1549,1544,1539,1534,1531,1527,1525
7,Nebraska,2113,30,29,29,29,28,28,28,28,28,28,28,27,28,28,27,27,27,27,27,27
8,Utah,1976,78,81,80,80,80,80,80,79,81,80,79,80,80,80,79,80,79,79,79,79
9,Oregon,2296,71,69,67,66,64,63,62,62,60,59,59,59,58,58,58,58,58,58,58,58
10,Florida,31683,819,793,777,754,740,727,718,707,696,688,686,678,675,669,665,665,661,659,654,651
11,New York,48335,608,594,582,572,560,552,546,539,535,531,529,525,523,522,518,516,515,513,512,508
12,Rhode Island,2541,38,38,37,36,36,35,34,34,33,33,32,32,32,32,31,31,31,32,31,31
13,Georgia,17906,490,476,466,452,441,435,427,421,416,414,409,406,404,402,402,399,398,395,394,393
14,New Hampshire,1184,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11
15,North Carolina,11502,360,343,334,321,311,303,297,292,284,281,279,275,275,272,268,268,266,265,263,263
16,New Jersey,23574,305,295,291,283,278,274,271,267,264,260,260,259,255,254,254,253,253,252,250,248
17,Colorado,5990,62,60,58,57,56,54,53,52,52,52,51,51,50,50,50,50,50,50,50,49
18,Maryland,7955,119,116,112,111,107,106,105,103,102,100,100,99,98,98,97,97,97,97,97,97
19,Nevada,5037,96,93,91,89,87,85,84,82,81,81,80,80,79,78,78,77,77,77,76,76
20,Tennessee,11547,243,245,245,248,248,247,245,246,244,246,245,244,245,244,244,243,242,241,241,241
21,Hawaii,444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,12737,200,195,192,189,185,182,179,177,175,174,173,171,171,170,168,169,168,168,168,166
23,Kentucky,4819,148,144,140,137,136,133,131,129,128,127,126,126,124,124,124,123,123,122,122,122
24,Minnesota,6618,88,88,88,89,89,89,89,89,89,89,89,90,89,89,89,89,88,88,88,88
25,Oklahoma,4534,169,168,169,169,168,169,169,169,167,168,168,168,168,168,168,167,167,166,166,166
26,Pennsylvania,24334,380,376,376,373,373,373,373,371,371,369,368,367,367,366,366,366,365,364,363,362
27,South Carolina,8754,179,173,169,167,163,161,160,158,158,156,156,154,154,153,153,151,151,152,151,150
28,District of Columbia,1030,22,22,21,21,20,20,20,20,20,20,20,20,20,19,19,19,19,19,20,19
29,Kansas,4768,118,115,112,109,106,105,102,101,101,99,98,97,96,96,96,95,95,94,93,93
30,Missouri,8506,221,213,208,202,198,194,190,188,186,184,183,181,181,179,178,178,177,176,176,176
31,Vermont,208,11,11,10,10,10,10,11,10,10,11,10,10,10,10,10,11,10,10,10,10
32,Virginia,9596,759,741,725,713,700,689,682,678,671,666,660,657,654,654,650,649,645,644,644,639
33,Connecticut,7704,108,103,100,98,96,94,93,91,90,90,90,89,88,88,87,87,87,86,85,86
34,Iowa,5558,77,77,77,77,77,77,77,77,76,77,77,76,76,76,76,75,75,75,75,75
35,Louisiana,9748,132,133,133,133,133,135,134,135,133,133,132,133,133,133,132,132,131,131,130,129
36,Ohio,17501,100,99,99,99,99,99,99,99,99,98,98,98,98,98,97,97,97,97,97,97
37,Michigan,16658,158,155,153,151,149,148,148,147,147,146,146,146,145,145,144,145,144,144,144,144
38,South Dakota,1900,21,21,21,21,21,21,22,21,21,21,21,21,21,21,21,21,21,21,21,21
39,Arkansas,5319,94,94,95,95,96,97,96,96,96,96,96,97,96,96,96,95,96,95,95,95
40,Delaware,1473,22,22,21,21,20,20,19,19,19,18,19,19,18,18,18,18,18,18,18,18
41,Mississippi,6808,126,125,125,124,124,125,124,124,124,125,123,123,123,122,122,122,122,122,121,121
42,New Mexico,3808,101,99,97,97,96,95,95,94,94,94,93,93,92,92,92,92,92,92,92,92
43,North Dakota,1479,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
44,Wyoming,682,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
45,Alaska,305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,706,21,21,20,20,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18
47,Alabama,10148,217,208,205,201,197,194,192,190,189,186,187,185,185,184,184,182,182,181,182,180
48,Idaho,1879,32,31,31,31,30,30,29,29,28,28,28,28,28,28,28,28,28,28,28,28
49,Montana,1381,17,17,17,18,18,18,18,18,18,18,18,18,17,18,18,17,17,17,17,17
50,Puerto Rico,2059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2325,46,45,45,46,45,45,45,45,46,45,45,45,45,45,44,44,44,44,44,45
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
