,State,431,437,444,451,458,465,472,479,486,493,500,507,514,521,528,535,542,549,556,563,570
0,Washington,5218,37,32,30,29,28,27,25,23,22,20,18,17,15,13,12,11,9,8,7,6
1,Illinois,23521,137,124,118,113,108,102,96,90,83,76,70,63,57,51,45,39,34,29,25,21
2,California,58949,1281,1127,1014,910,809,713,622,538,461,390,328,272,223,181,145,115,90,68,51,40
3,Arizona,16918,127,101,87,76,66,58,51,44,38,32,27,23,19,16,13,11,9,7,6,4
4,Massachusetts,17115,188,173,163,153,141,129,117,104,92,80,68,58,49,40,33,27,21,16,13,9
5,Wisconsin,7274,45,40,37,35,33,31,29,27,24,22,20,18,16,14,12,10,9,7,6,5
6,Texas,48093,876,796,740,688,635,584,535,487,442,399,359,322,286,254,225,198,173,151,132,114
7,Nebraska,2175,13,11,10,9,9,8,7,6,6,5,5,4,3,3,2,2,2,1,1,1
8,Utah,2114,37,34,31,29,27,26,24,22,20,18,17,15,14,12,11,10,9,8,7,6
9,Oregon,2375,30,28,27,26,25,24,22,21,20,19,17,16,15,14,12,11,10,9,8,7
10,Florida,33178,365,318,299,287,274,261,247,233,218,203,187,171,156,142,128,115,102,90,79,68
11,New York,50017,431,422,425,423,413,396,374,346,317,285,252,219,187,157,131,107,86,68,53,40
12,Rhode Island,2608,22,20,18,16,15,13,11,10,9,8,6,5,4,4,3,2,2,1,1,1
13,Georgia,18926,207,171,155,145,136,127,118,109,100,91,83,76,69,62,55,49,43,38,33,29
14,New Hampshire,1237,14,13,13,13,13,12,12,11,11,10,9,9,8,7,7,6,5,4,4,3
15,North Carolina,12028,98,81,72,67,62,56,52,47,42,38,35,31,28,24,21,19,16,14,12,10
16,New Jersey,24389,233,217,205,192,177,160,143,126,111,95,81,68,56,46,37,30,23,18,14,10
17,Colorado,6092,26,22,20,19,17,16,14,13,11,10,9,8,7,6,5,4,3,2,2,1
18,Maryland,8251,76,70,66,63,61,58,54,51,48,44,41,38,34,31,28,25,22,19,16,14
19,Nevada,5236,40,34,30,28,25,23,21,19,17,15,14,12,11,9,8,7,6,5,4,3
20,Tennessee,11816,38,30,27,25,23,21,19,17,16,14,13,11,10,9,8,7,6,5,4,4
21,Hawaii,462,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0
22,Indiana,13023,63,53,50,48,47,45,43,41,39,36,34,32,29,27,25,23,21,19,17,15
23,Kentucky,6031,556,568,523,462,400,341,287,239,197,161,130,104,83,65,51,39,30,23,17,13
24,Minnesota,6908,88,88,86,82,78,74,69,64,59,54,49,44,39,34,30,26,22,19,16,13
