,State,564,570,577,584,591,598,605,612,619,626,633,640,647,654,661,668,675,682,689,696,703
0,Washington,6168,88,118,160,214,279,355,437,517,589,642,669,668,633,578,506,428,351,281,220,169
1,Illinois,25936,84,99,124,155,189,227,267,306,343,374,397,413,417,400,375,353,315,280,248,215
2,California,64784,293,364,465,586,726,882,1047,1212,1366,1490,1563,1589,1577,1523,1450,1336,1170,1019,864,718
3,Arizona,18388,95,112,133,156,180,205,228,246,259,267,266,261,248,226,203,182,163,142,120,101
4,Massachusetts,18095,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,6
5,Wisconsin,8300,72,118,198,320,484,682,876,991,978,848,668,483,330,222,144,91,58,37,23,15
6,Texas,53688,403,615,939,1381,1942,2561,3123,3483,3492,3214,2729,2164,1619,1162,816,556,373,247,163,107
7,Nebraska,2290,5,8,13,21,31,48,71,102,142,187,229,258,271,257,228,191,153,116,86,62
8,Utah,2494,32,41,52,65,79,94,107,119,127,131,130,125,114,101,87,73,61,50,40,31
9,Oregon,2889,52,79,123,186,273,386,510,630,714,741,697,605,493,380,280,200,140,96,67,46
10,Florida,39695,390,539,738,973,1223,1456,1618,1680,1631,1473,1270,1028,799,596,433,308,215,146,98,64
11,New York,53744,23,27,32,38,45,52,60,67,73,79,85,90,93,94,93,89,85,79,72,65
12,Rhode Island,2743,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
13,Georgia,21802,141,212,324,483,686,920,1146,1309,1357,1280,1105,894,677,491,346,238,161,109,72,48
14,New Hampshire,1389,4,6,9,14,20,29,41,54,71,89,104,114,104,94,85,72,61,51,39,28
15,North Carolina,13736,107,158,240,360,522,731,975,1223,1426,1535,1529,1407,1213,983,758,564,409,293,206,144
16,New Jersey,26650,17,16,17,17,18,18,19,19,19,18,18,17,17,16,15,14,13,12,11,10
17,Colorado,6978,71,88,113,142,175,213,254,295,333,365,388,400,397,384,361,326,286,249,210,176
18,Maryland,9857,29,36,48,63,82,104,130,159,190,221,251,276,293,299,296,282,254,226,202,174
19,Nevada,6005,37,42,48,54,60,66,72,77,81,84,86,87,85,82,79,74,68,63,56,51
20,Tennessee,12820,67,105,168,263,398,571,764,939,1046,1056,958,796,616,451,317,216,144,95,63,41
21,Hawaii,542,12,19,31,50,77,112,151,185,201,194,169,134,99,70,48,32,21,14,9,6
22,Indiana,14054,76,101,136,181,237,303,377,451,514,569,603,603,570,519,464,394,321,256,205,159
23,Kentucky,7372,66,97,145,212,298,397,496,578,620,614,560,477,380,291,216,156,110,77,53,36
24,Minnesota,7787,48,67,96,137,192,263,347,439,526,600,639,637,602,535,452,369,290,223,169,126
25,Oklahoma,7531,38,51,71,98,132,174,222,274,324,366,394,402,390,363,320,272,224,179,140,107
26,Pennsylvania,27900,51,59,71,85,101,118,137,155,174,192,209,222,232,237,237,233,224,210,192,171
27,South Carolina,9950,39,66,115,194,308,466,648,801,857,800,665,510,354,237,153,96,59,37,23,14
28,District of Columbia,1149,1,1,2,2,2,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6
29,Kansas,5305,29,35,42,51,60,71,82,93,104,114,123,130,135,137,136,133,127,119,111,100
30,Missouri,10275,82,90,100,110,120,130,139,147,154,159,163,165,164,162,158,153,146,137,128,119
31,Vermont,260,0,0,1,1,2,3,5,7,10,13,17,20,23,23,22,20,17,15,12,10
32,Virginia,11558,76,108,157,222,307,410,527,642,739,800,814,775,693,589,480,379,292,218,162,118
33,Connecticut,8296,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8,9,9,9,9,9
