,Region,711,717,724,731,738,745,752,759,766,773,780,787,794,801,808,815,822,829,836,843
0,Belgium,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Bulgaria,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Czechia,,38870,45220,53268,62915,74207,87390,102716,120429,140736,163747,189363,215642,209327,172080,129830,96940,74692,59729,48974
3,Denmark,,103150,55412,29876,17234,12124,11236,10431,9866,9384,8919,8480,8093,7738,7404,7089,6789,6500,6214,5923
4,Germany,,139891,143455,173416,205115,242855,287383,339819,401453,473732,558246,656694,770804,820233,742155,582401,410262,287049,225739,217778
5,Estonia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Ireland,,100340,54684,30473,15031,8329,6907,6554,6320,6161,6028,5904,5781,5653,5516,5364,5196,5010,4807,4588
7,Greece,,213458,174773,99705,43254,15059,4563,1999,1156,909,985,1188,1411,1675,1989,2363,2806,3332,3956,4697
8,Spain,,448832,481436,524025,505504,448666,351805,267247,212952,194300,219687,260071,295874,321710,333405,329872,314569,292039,265256,238016
9,France,,1273317,1345325,1168679,766911,411324,221264,141047,128392,150313,171267,195124,220392,245510,268661,287514,299414,302655,296997,284006
10,Croatia,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Italy,,1257482,1323578,948791,477000,190187,63814,26538,15739,12718,14143,16975,20164,23940,28421,33738,40044,47524,56392,66902
12,Cyprus,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Latvia,,5183,5919,7015,8300,9813,11566,12106,10775,8272,5712,3961,3132,3184,3877,4573,5418,6416,7593,8980
14,Lithuania,,10972,11741,12940,13093,12731,11586,9952,8517,7610,7501,8481,10113,11950,14115,16563,17042,14965,11359,7822
15,Luxembourg,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Hungary,,9544,8453,10298,12165,14434,17121,20303,24067,28518,33776,39980,46520,46396,39572,29216,19862,14047,11735,12938
17,Malta,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Netherlands,,119562,142061,167296,196623,230481,269218,312948,361274,373956,321161,244719,177472,128769,95497,72552,55957,43442,33838,26448
19,Austria,,25445,30543,36079,42573,50167,59014,69272,81090,93196,97495,94028,85339,71166,58227,49934,45741,41902,38221,34334
20,Poland,,57666,34179,28861,30086,36614,43262,51339,60918,72271,85718,101638,119176,120555,103959,77291,52421,36600,29929,32272
21,Portugal,,223958,191461,138260,90316,46603,27610,21610,21578,21087,20749,20312,19757,19105,18349,17551,16734,15883,14997,14059
22,Romania,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Slovenia,,11681,13605,16037,18869,22136,23281,20867,16220,11364,7971,6336,6404,7769,9138,10786,12715,14966,17580,20598
24,Slovakia,,16714,14512,16689,19854,23507,27794,32835,38745,45495,47071,41563,31743,21947,15361,12344,12798,15542,18326,21680
25,Finland,,38145,40684,47950,56401,61401,56075,44334,31175,21497,16511,15915,19224,22646,26764,31594,37245,43835,51482,59314
26,Sweden,,30471,33033,39072,46225,54619,64466,75983,89404,104966,122888,143336,165562,168446,147836,113894,80859,58892,49430,52496
27,United Kingdom,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,Norway,,20417,24156,28525,33691,39715,46738,54887,64282,74787,77010,68106,52573,37054,26544,21783,22835,27530,32326,38010
31,Switzerland,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
