,County,586,591,598,605,612,619,626
0,01001,NaN,297,395,436,453,452,445
1,01003,NaN,1367,1447,1511,1568,1616,1633
2,01005,NaN,156,155,158,153,144,137
3,01007,NaN,99,110,114,117,119,119
4,01009,NaN,346,418,455,463,458,449
5,01011,NaN,24,23,23,23,23,23
6,01013,NaN,65,72,77,78,80,80
7,01015,NaN,848,1037,1089,1079,1048,1009
8,01017,NaN,161,157,154,151,147,146
9,01019,NaN,179,190,175,157,146,139
10,01021,NaN,218,266,277,266,247,231
11,01023,NaN,6,8,8,8,8,8
12,01025,NaN,74,91,97,102,105,108
13,01027,NaN,135,155,155,139,127,119
14,01029,NaN,69,94,94,87,79,74
15,01031,NaN,190,209,234,257,278,294
16,01033,NaN,211,240,258,271,277,276
17,01035,NaN,108,110,106,98,92,88
18,01037,NaN,74,84,84,78,71,65
19,01039,NaN,166,158,150,144,140,139
20,01041,NaN,86,98,98,96,91,85
21,01043,NaN,564,660,707,707,690,663
22,01045,NaN,418,453,479,495,503,506
23,01047,NaN,167,199,188,159,139,126
24,01049,NaN,363,396,419,418,407,393
25,01051,NaN,478,527,549,538,516,493
26,01053,NaN,263,228,209,196,188,182
27,01055,NaN,544,619,659,667,656,636
28,01057,NaN,56,63,61,55,49,42
29,01059,NaN,132,147,158,164,168,170
30,01061,NaN,147,151,149,147,143,142
31,01063,NaN,26,25,25,25,25,25
32,01065,NaN,104,137,161,162,150,140
33,01067,NaN,93,89,84,80,77,77
34,01069,NaN,476,519,562,593,613,627
35,01071,NaN,204,228,253,262,263,260
36,01073,NaN,4367,5120,5328,5312,5135,4949
37,01075,NaN,40,39,39,40,39,40
38,01077,NaN,499,569,597,590,571,548
39,01079,NaN,162,188,186,174,162,154
40,01081,NaN,861,968,976,935,893,855
41,01083,NaN,586,621,638,633,622,605
42,01085,NaN,30,28,29,28,28,28
43,01087,NaN,65,72,73,70,66,63
44,01089,NaN,2509,3104,3479,3403,3193,2956
45,01091,NaN,101,125,129,121,112,105
46,01093,NaN,126,140,145,148,151,154
47,01095,NaN,798,897,917,896,867,833
48,01097,NaN,1798,1806,2000,2226,2432,2584
49,01099,NaN,206,223,216,200,189,182
50,01101,NaN,1185,1441,1494,1476,1413,1365
51,01103,NaN,933,1163,1234,1152,1063,980
52,01105,NaN,31,27,27,27,27,28
53,01107,NaN,101,103,98,93,91,88
54,01109,NaN,108,119,121,123,123,122
55,01111,NaN,192,217,235,224,202,184
56,01113,NaN,193,206,206,198,189,179
57,01115,NaN,822,959,972,948,915,882
58,01117,NaN,1273,1499,1623,1675,1680,1659
59,01119,NaN,18,19,19,19,19,19
60,01121,NaN,647,768,762,722,689,663
61,01123,NaN,217,234,238,238,236,235
62,01125,NaN,755,859,904,905,884,840
63,01127,NaN,325,369,380,377,366,350
64,01129,NaN,83,76,71,70,67,66
65,01131,NaN,26,27,27,27,26,27
66,01133,NaN,141,164,165,157,149,140
67,02013,NaN,4,4,4,4,5,4
68,02016,NaN,6,6,6,6,6,6
69,02020,NaN,955,999,1004,984,952,928
70,02050,NaN,34,47,55,59,59,57
71,02060,NaN,,,,,,NaN
72,02068,NaN,8,8,8,8,8,8
73,02070,NaN,18,18,18,18,18,18
74,02090,NaN,221,243,245,231,213,201
75,02100,NaN,7,7,7,7,7,7
76,02105,NaN,,,,,,NaN
77,02110,NaN,160,167,150,127,108,94
78,02122,NaN,283,313,325,330,333,336
79,02130,NaN,95,90,80,69,62,56
80,02150,NaN,60,51,46,42,40,39
81,02158,NaN,20,20,20,20,20,20
82,02164,NaN,8,8,8,8,8,8
83,02170,NaN,397,401,367,325,286,260
84,02180,NaN,43,28,23,23,26,30
85,02185,NaN,35,35,34,35,35,35
86,02188,NaN,35,36,35,35,35,35
87,02195,NaN,3,3,3,4,4,3
88,02198,NaN,23,24,24,24,24,23
89,02220,NaN,22,15,12,11,11,10
90,02230,NaN,4,4,4,4,4,4
91,02240,NaN,10,10,10,10,10,10
92,02261,NaN,,,,,,NaN
93,02275,NaN,6,6,6,6,6,6
94,02282,NaN,4,4,4,4,4,4
95,02290,NaN,8,8,8,8,8,8
96,04001,NaN,126,161,168,164,154,145
97,04003,NaN,236,336,355,332,298,273
98,04005,NaN,203,235,231,231,226,222
99,04007,NaN,196,268,296,306,302,293
100,04009,NaN,295,444,417,340,301,274
101,04011,NaN,20,21,21,21,21,21
102,04012,NaN,26,28,28,27,27,28
103,04013,NaN,11847,15019,15206,14693,13647,12552
104,04015,NaN,608,777,866,917,930,930
105,04017,NaN,245,320,343,348,344,336
106,04019,NaN,1682,2220,2318,2256,2121,2016
107,04021,NaN,1286,1486,1487,1445,1381,1328
108,04023,NaN,26,38,41,44,45,46
109,04025,NaN,539,728,782,812,814,808
110,04027,NaN,355,498,525,525,520,513
111,05001,NaN,71,75,73,71,71,70
112,05003,NaN,150,154,148,140,134,129
113,05005,NaN,82,70,70,76,85,92
114,05007,NaN,738,731,752,777,810,824
115,05009,NaN,90,82,84,88,93,98
116,05011,NaN,37,38,37,38,37,38
117,05013,NaN,14,14,14,14,14,14
118,05015,NaN,98,106,112,115,116,117
119,05017,NaN,34,36,36,36,36,36
120,05019,NaN,56,56,57,58,59,60
121,05021,NaN,82,93,95,91,85,80
122,05023,NaN,86,88,93,99,105,110
123,05025,NaN,37,39,39,39,39,39
124,05027,NaN,97,109,115,115,112,110
125,05029,NaN,73,74,77,79,79,79
126,05031,NaN,584,622,662,685,701,703
127,05033,NaN,272,293,304,307,300,290
128,05035,NaN,170,182,187,188,187,188
129,05037,NaN,56,68,75,80,83,85
130,05039,NaN,26,28,28,28,28,28
131,05041,NaN,42,44,44,44,44,44
132,05043,NaN,38,33,35,38,39,40
133,05045,NaN,356,360,369,384,394,401
134,05047,NaN,83,91,94,95,95,95
135,05049,NaN,38,40,40,40,40,40
136,05051,NaN,179,160,179,215,259,299
137,05053,NaN,90,100,102,99,95,92
138,05055,NaN,313,343,355,359,353,347
139,05057,NaN,56,52,50,48,47,46
140,05059,NaN,110,126,139,150,162,169
141,05061,NaN,71,76,81,82,81,81
142,05063,NaN,142,144,148,151,153,154
143,05065,NaN,19,20,21,21,26,28
144,05067,NaN,56,63,70,71,71,70
145,05069,NaN,154,153,161,177,193,203
146,05071,NaN,101,114,121,126,130,132
147,05073,NaN,29,29,29,29,29,29
148,05075,NaN,121,131,132,126,119,112
149,05077,NaN,32,34,34,34,34,34
150,05079,NaN,43,46,45,45,46,45
151,05081,NaN,56,61,64,66,67,67
152,05083,NaN,124,150,160,161,158,153
153,05085,NaN,241,259,267,279,287,289
154,05087,NaN,99,101,103,101,98,95
155,05089,NaN,57,55,55,56,58,58
156,05091,NaN,92,97,106,115,124,129
157,05093,NaN,157,173,181,181,177,171
158,05095,NaN,28,26,26,26,26,26
159,05097,NaN,33,35,35,35,35,35
160,05099,NaN,27,28,28,28,28,28
161,05101,NaN,37,39,39,39,39,39
162,05103,NaN,53,57,63,67,71,74
163,05105,NaN,29,30,30,31,31,32
164,05107,NaN,100,102,104,105,104,102
165,05109,NaN,35,41,45,48,51,53
166,05111,NaN,119,129,134,138,137,136
167,05113,NaN,88,99,103,104,103,101
168,05115,NaN,367,434,459,465,457,445
169,05117,NaN,42,42,41,42,42,41
170,05119,NaN,811,786,810,877,953,1007
171,05121,NaN,86,98,104,104,101,96
172,05123,NaN,72,80,84,88,89,89
173,05125,NaN,253,249,264,291,316,335
174,05127,NaN,35,35,35,35,35,34
175,05129,NaN,37,38,38,39,39,39
176,05131,NaN,583,649,673,672,656,638
177,05133,NaN,59,64,71,75,78,79
178,05135,NaN,26,26,30,34,38,41
179,05137,NaN,48,49,48,48,49,48
180,05139,NaN,92,104,117,127,133,137
181,05141,NaN,23,26,31,36,41,45
182,05143,NaN,1003,1041,1071,1087,1085,1077
