,County,523,528,535,542,549,556,563
0,01001,NaN,24,25,24,25,24,24
1,01003,NaN,54,52,50,50,49,50
2,01005,NaN,4,4,4,4,4,4
3,01007,NaN,5,6,5,5,5,5
4,01009,NaN,22,22,23,22,22,23
5,01011,NaN,2,2,3,3,3,2
6,01013,NaN,10,10,10,10,10,10
7,01015,NaN,24,24,24,24,24,24
8,01017,NaN,18,18,18,18,18,18
9,01019,NaN,3,3,3,3,3,3
10,01021,NaN,13,13,13,13,13,13
11,01023,NaN,1,1,1,1,1,1
12,01025,NaN,3,3,3,3,3,3
13,01027,NaN,5,5,5,5,5,5
14,01029,NaN,7,7,7,7,7,7
15,01031,NaN,11,11,11,11,11,11
16,01033,NaN,16,16,16,16,16,16
17,01035,NaN,5,5,5,5,5,5
18,01037,NaN,5,5,5,5,5,5
19,01039,NaN,20,20,20,20,20,20
20,01041,NaN,6,7,7,7,6,7
21,01043,NaN,34,34,34,34,34,33
22,01045,NaN,8,8,8,8,8,8
23,01047,NaN,4,5,4,5,5,4
24,01049,NaN,17,17,17,18,18,17
25,01051,NaN,15,14,14,15,14,14
26,01053,NaN,13,14,13,13,14,13
27,01055,NaN,6,7,7,8,9,10
28,01057,NaN,12,12,12,12,12,12
29,01059,NaN,11,11,11,11,11,11
30,01061,NaN,7,7,7,7,7,7
31,01063,NaN,2,2,2,2,2,2
32,01065,NaN,5,5,5,5,5,5
33,01067,NaN,6,6,6,6,6,6
34,01069,NaN,23,23,23,23,23,23
35,01071,NaN,22,22,22,22,22,22
36,01073,NaN,101,90,79,73,69,68
37,01075,NaN,6,6,6,6,6,6
38,01077,NaN,27,27,27,27,27,27
39,01079,NaN,13,13,13,13,13,13
40,01081,NaN,32,26,21,18,16,15
41,01083,NaN,19,19,19,19,19,19
42,01085,NaN,2,2,2,2,2,2
43,01087,NaN,2,2,2,2,2,2
44,01089,NaN,46,41,37,35,34,34
45,01091,NaN,1,1,1,1,1,1
46,01093,NaN,23,23,23,23,23,23
47,01095,NaN,29,28,29,29,28,29
48,01097,NaN,108,91,78,69,63,61
49,01099,NaN,6,6,6,6,6,6
50,01101,NaN,0,0,0,0,0,1
51,01103,NaN,33,33,33,33,33,33
52,01105,NaN,1,1,1,1,1,1
53,01107,NaN,3,3,3,3,3,3
54,01109,NaN,4,4,4,4,4,4
55,01111,NaN,7,6,6,6,6,6
56,01113,NaN,13,13,13,13,13,13
57,01115,NaN,31,30,30,30,30,31
58,01117,NaN,32,33,33,34,35,36
59,01119,NaN,1,1,1,1,1,1
60,01121,NaN,21,22,21,21,21,21
61,01123,NaN,18,18,18,18,18,18
62,01125,NaN,39,39,39,39,39,39
63,01127,NaN,15,15,15,15,15,15
64,01129,NaN,3,3,3,3,3,3
65,01131,NaN,0,0,0,0,0,0
66,01133,NaN,6,6,6,6,6,6
67,02013,NaN,0,0,0,0,0,0
68,02016,NaN,4,4,4,4,5,4
69,02020,NaN,81,81,80,81,80,80
70,02050,NaN,4,4,4,4,4,4
71,02060,NaN,,,,,,NaN
72,02068,NaN,0,0,0,0,0,0
73,02070,NaN,0,0,0,0,0,0
74,02090,NaN,19,19,19,19,19,19
75,02100,NaN,0,0,0,0,0,0
76,02105,NaN,,,,,,NaN
77,02110,NaN,11,11,11,11,11,11
78,02122,NaN,10,10,10,11,11,11
79,02130,NaN,7,7,7,7,7,7
80,02150,NaN,1,2,2,2,2,2
81,02158,NaN,9,10,10,9,10,9
82,02164,NaN,1,1,1,1,1,1
83,02170,NaN,29,29,30,30,29,29
84,02180,NaN,3,3,3,3,3,3
85,02185,NaN,1,1,1,1,1,1
86,02188,NaN,1,1,1,1,1,1
87,02195,NaN,0,0,0,0,0,0
88,02198,NaN,7,8,8,8,8,8
89,02220,NaN,2,2,2,2,2,2
90,02230,NaN,0,0,0,0,0,0
91,02240,NaN,12,12,12,12,12,12
92,02261,NaN,,,,,,NaN
93,02275,NaN,2,2,2,2,2,2
94,02282,NaN,0,0,0,0,0,0
95,02290,NaN,0,0,0,0,0,0
96,04001,NaN,17,21,21,21,21,21
97,04003,NaN,24,25,24,25,24,25
98,04005,NaN,20,24,24,24,24,24
99,04007,NaN,24,25,25,25,25,25
100,04009,NaN,5,5,5,5,5,5
101,04011,NaN,0,0,0,0,0,0
102,04012,NaN,3,3,3,3,3,3
103,04013,NaN,1243,1508,1557,1604,1652,1670
104,04015,NaN,147,162,168,164,157,148
105,04017,NaN,46,54,57,57,54,52
106,04019,NaN,127,146,163,177,191,203
107,04021,NaN,143,151,161,167,177,182
108,04023,NaN,10,11,11,10,10,11
109,04025,NaN,39,42,48,55,63,71
110,04027,NaN,20,21,21,21,21,21
111,05001,NaN,16,17,17,17,17,17
112,05003,NaN,3,3,3,3,3,3
113,05005,NaN,25,25,25,26,25,26
114,05007,NaN,71,70,69,67,67,65
115,05009,NaN,28,29,29,29,29,29
116,05011,NaN,11,11,11,11,11,11
117,05013,NaN,2,2,2,2,2,2
118,05015,NaN,8,9,9,9,9,9
119,05017,NaN,2,2,2,2,2,2
120,05019,NaN,13,14,14,15,14,14
121,05021,NaN,3,3,3,3,3,3
122,05023,NaN,11,12,12,12,12,12
123,05025,NaN,6,6,6,6,6,6
124,05027,NaN,8,9,9,9,9,9
125,05029,NaN,3,3,3,3,3,3
126,05031,NaN,36,39,39,39,39,39
127,05033,NaN,20,22,22,22,21,22
128,05035,NaN,10,11,11,11,11,11
129,05037,NaN,3,4,4,4,3,4
130,05039,NaN,2,2,2,2,2,2
131,05041,NaN,2,2,2,2,2,2
132,05043,NaN,8,9,9,9,9,9
