,State,305,311,318,325,332
0,Washington,2619,109,102,103,96
1,Illinois,12050,848,868,813,727
2,California,18726,683,859,1062,1271
3,Arizona,6464,191,223,257,275
4,Massachusetts,10512,216,231,227,215
5,Wisconsin,3150,432,433,411,366
6,Texas,21013,636,713,805,909
7,Nebraska,909,123,134,132,125
8,Utah,793,82,85,82,78
9,Oregon,820,56,68,75,90
10,Florida,17991,624,764,943,1139
11,New York,34319,227,268,305,332
12,Rhode Island,1294,52,63,76,81
13,Georgia,9198,178,230,300,382
14,New Hampshire,512,22,30,40,48
15,North Carolina,5034,205,241,287,340
16,New Jersey,16761,252,299,346,364
17,Colorado,2806,258,292,303,297
18,Maryland,4434,156,200,241,267
19,Nevada,2017,110,131,145,149
20,Tennessee,4266,251,295,327,330
21,Hawaii,233,4,5,5,6
22,Indiana,5305,449,506,524,498
23,Kentucky,1787,133,164,190,211
24,Minnesota,3297,406,456,462,429
25,Oklahoma,1634,126,160,190,211
26,Pennsylvania,9816,488,583,654,676
27,South Carolina,4283,116,135,163,186
28,District of Columbia,670,7,10,11,10
29,Kansas,1410,144,171,197,205
30,Missouri,3578,296,303,287,249
31,Vermont,63,0,0,5,10
32,Virginia,3938,102,144,203,270
33,Connecticut,4828,114,133,138,136
34,Iowa,2202,249,252,236,191
35,Louisiana,6260,77,130,204,292
36,Ohio,5996,549,612,644,636
37,Michigan,8875,550,596,605,577
38,South Dakota,819,85,83,72,54
39,Arkansas,2357,107,112,111,106
40,Delaware,748,28,36,42,46
41,Mississippi,3676,38,47,57,65
42,New Mexico,1383,142,187,224,253
43,North Dakota,846,92,84,73,61
44,Wyoming,176,31,35,38,35
45,Alaska,103,21,19,19,18
46,Maine,176,1,7,7,7
47,Alabama,3457,126,150,175,211
48,Idaho,849,58,58,57,54
49,Montana,603,87,105,119,126
50,Puerto Rico,1017,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,103,NaN,NaN,NaN,NaN
53,West Virginia,662,53,73,92,116
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
