,Region,627,633,640,647,654
0,Belgium,,60,59,59,57
1,Bulgaria,,660,739,832,935
2,Czechia,,35,44,55,70
3,Denmark,,13,13,14,16
4,Germany,,438,449,459,467
5,Estonia,,33,40,47,55
6,Ireland,,30,29,27,25
7,Greece,,191,183,179,175
8,Spain,,183,145,115,93
9,France,,171,137,110,87
10,Croatia,,123,135,145,153
11,Italy,,265,233,205,179
12,Cyprus,,3,2,2,2
13,Latvia,,101,149,219,312
14,Lithuania,,214,258,304,348
15,Luxembourg,,1,1,1,1
16,Hungary,,80,96,115,136
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,28,29,33,39
19,Austria,,74,74,72,68
20,Poland,,228,313,430,590
21,Portugal,,28,24,20,17
22,Romania,,2837,4038,5489,7199
23,Slovenia,,44,44,42,39
24,Slovakia,,105,142,190,250
25,Finland,,14,15,15,16
26,Sweden,,35,30,25,20
27,United Kingdom,,865,850,821,780
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,8,7,6,6
31,Switzerland,,33,29,24,20
