,Region,662,668,675,682,689
0,Belgium,,284,369,460,527
1,Bulgaria,,1315,1298,1218,1101
2,Czechia,,673,1073,1617,2185
3,Denmark,,36,50,66,82
4,Germany,,1535,2016,2350,2473
5,Estonia,,87,81,69,55
6,Ireland,,98,123,150,175
7,Greece,,484,634,836,1080
8,Spain,,189,247,358,546
9,France,,246,310,405,538
10,Croatia,,478,639,822,974
11,Italy,,371,454,567,692
12,Cyprus,,8,9,10,11
13,Latvia,,261,238,203,165
14,Lithuania,,270,267,254,235
15,Luxembourg,,6,7,8,9
16,Hungary,,1212,1955,3008,4165
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,260,353,455,527
19,Austria,,273,389,525,631
20,Poland,,1803,2808,4283,6208
21,Portugal,,44,57,79,113
22,Romania,,1996,1523,1126,814
23,Slovenia,,130,163,195,218
24,Slovakia,,349,460,592,741
25,Finland,,29,30,30,31
26,Sweden,,32,33,33,33
27,United Kingdom,,1040,935,816,697
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,29,39,52,64
31,Switzerland,,71,95,129,172
