,Region,536,542,549,556,563
0,Belgium,,23,38,76,149
1,Bulgaria,,30,28,28,31
2,Czechia,,9,11,16,25
3,Denmark,,3,4,5,8
4,Germany,,122,99,89,87
5,Estonia,,1,1,1,2
6,Ireland,,10,13,18,25
7,Greece,,104,202,453,1013
8,Spain,,280,545,1060,1933
9,France,,143,217,426,905
10,Croatia,,11,10,10,11
11,Italy,,109,150,271,535
12,Cyprus,,9,19,41,78
13,Latvia,,NaN,NaN,NaN,NaN
14,Lithuania,,NaN,NaN,NaN,NaN
15,Luxembourg,,NaN,NaN,NaN,NaN
16,Hungary,,NaN,NaN,NaN,NaN
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,33,217,778,1271
19,Austria,,9,11,19,39
20,Poland,,NaN,NaN,NaN,NaN
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,NaN,NaN,NaN,NaN
23,Slovenia,,NaN,NaN,NaN,NaN
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,NaN,NaN,NaN,NaN
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,304,423,560,703
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,2,2,2,1
31,Switzerland,,6,8,15,28
