,Region,676,682,689,696,703
0,Belgium,,415,501,556,561
1,Bulgaria,,911,790,662,539
2,Czechia,,1249,1714,2146,2422
3,Denmark,,72,85,95,102
4,Germany,,2441,2768,2840,2772
5,Estonia,,57,49,42,36
6,Ireland,,76,85,91,94
7,Greece,,848,973,1038,1051
8,Spain,,262,388,585,878
9,France,,629,979,1397,1771
10,Croatia,,556,567,550,512
11,Italy,,622,789,971,1117
12,Cyprus,,9,12,15,19
13,Latvia,,173,139,106,79
14,Lithuania,,181,161,140,119
15,Luxembourg,,8,9,11,12
16,Hungary,,1769,2270,2795,3308
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,427,505,551,562
19,Austria,,484,537,544,515
20,Poland,,3267,4278,5477,6863
21,Portugal,,116,166,241,348
22,Romania,,962,654,434,282
23,Slovenia,,146,147,140,128
24,Slovakia,,544,644,729,788
25,Finland,,41,48,56,66
26,Sweden,,39,53,79,120
27,United Kingdom,,828,728,632,545
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,71,89,105,112
31,Switzerland,,127,175,237,309
