,State,494,500,507,514,521
0,Washington,NaN,93,107,104,99
1,Illinois,NaN,193,160,141,125
2,California,NaN,166,153,134,118
3,Arizona,NaN,91,77,71,65
4,Massachusetts,NaN,51,37,32,28
5,Wisconsin,NaN,36,37,33,29
6,Texas,NaN,277,251,221,195
7,Nebraska,NaN,10,11,10,9
8,Utah,NaN,31,29,27,26
9,Oregon,NaN,50,53,49,44
10,Florida,NaN,298,316,282,251
11,New York,NaN,161,156,139,125
12,Rhode Island,NaN,12,12,11,9
13,Georgia,NaN,130,118,106,96
14,New Hampshire,NaN,10,10,10,10
15,North Carolina,NaN,100,110,102,94
16,New Jersey,NaN,85,72,64,57
17,Colorado,NaN,107,95,91,85
18,Maryland,NaN,94,82,66,55
19,Nevada,NaN,33,37,34,32
20,Tennessee,NaN,86,89,80,74
21,Hawaii,NaN,10,10,10,9
22,Indiana,NaN,113,99,89,81
23,Kentucky,NaN,80,56,48,41
24,Minnesota,NaN,66,60,54,48
25,Oklahoma,NaN,22,24,22,22
26,Pennsylvania,NaN,218,206,178,155
27,South Carolina,NaN,51,57,56,55
28,District of Columbia,NaN,10,10,9,8
29,Kansas,NaN,24,26,24,23
30,Missouri,NaN,81,89,87,86
31,Vermont,NaN,2,2,2,3
32,Virginia,NaN,75,77,71,67
33,Connecticut,NaN,20,21,19,17
34,Iowa,NaN,33,31,26,23
35,Louisiana,NaN,36,39,37,34
36,Ohio,NaN,134,139,123,110
37,Michigan,NaN,232,177,148,125
38,South Dakota,NaN,7,8,8,7
39,Arkansas,NaN,29,33,33,32
40,Delaware,NaN,11,10,9,8
41,Mississippi,NaN,29,32,30,29
42,New Mexico,NaN,21,21,18,16
43,North Dakota,NaN,10,11,11,10
44,Wyoming,NaN,6,8,7,7
45,Alaska,NaN,3,4,4,4
46,Maine,NaN,19,21,19,17
47,Alabama,NaN,54,56,48,43
48,Idaho,NaN,19,20,18,17
49,Montana,NaN,10,10,9,8
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,27,29,26,23
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
