,State,515,521,528,535,542
0,Washington,5820,62,68,64,59
1,Illinois,25566,66,67,59,52
2,California,63335,137,110,99,90
3,Arizona,17843,77,65,60,55
4,Massachusetts,17968,25,21,18,16
5,Wisconsin,8047,21,21,17,15
6,Texas,52110,191,190,172,155
7,Nebraska,2259,6,6,5,4
8,Utah,2330,29,29,25,22
9,Oregon,2754,38,37,33,30
10,Florida,37555,186,207,195,183
11,New York,53606,83,79,71,63
12,Rhode Island,2724,9,10,8,7
13,Georgia,21318,93,70,64,59
14,New Hampshire,1367,2,3,3,3
15,North Carolina,13340,66,72,68,64
16,New Jersey,26374,41,39,36,33
17,Colorado,6731,86,85,79,72
18,Maryland,9707,56,46,35,27
19,Nevada,5649,29,33,32,30
20,Tennessee,12516,36,38,35,33
21,Hawaii,513,6,5,5,5
22,Indiana,13795,89,64,58,54
23,Kentucky,7180,32,32,26,22
24,Minnesota,7638,31,27,24,21
25,Oklahoma,7354,26,29,28,27
26,Pennsylvania,27566,76,77,67,59
27,South Carolina,9792,24,24,21,20
28,District of Columbia,1141,7,7,6,5
29,Kansas,5129,20,21,20,18
30,Missouri,9648,81,90,89,87
31,Vermont,256,0,1,1,1
32,Virginia,11351,40,42,39,37
33,Connecticut,8270,8,9,8,7
34,Iowa,6114,21,17,13,11
35,Louisiana,10688,33,37,34,32
36,Ohio,20166,82,83,72,63
37,Michigan,20862,67,63,51,42
38,South Dakota,2027,4,4,3,3
39,Arkansas,5874,30,35,34,34
40,Delaware,1683,7,5,4,4
41,Mississippi,7371,23,24,21,20
42,New Mexico,4316,17,16,13,11
43,North Dakota,1554,6,7,6,5
44,Wyoming,734,6,6,6,5
45,Alaska,373,2,3,3,3
46,Maine,854,10,10,8,6
47,Alabama,11306,41,40,34,28
48,Idaho,2122,17,16,12,10
49,Montana,1651,7,7,6,6
50,Puerto Rico,2540,NaN,NaN,NaN,NaN
51,Virgin Islands,30,NaN,NaN,NaN,NaN
52,Guam,139,NaN,NaN,NaN,NaN
53,West Virginia,2863,17,17,15,13
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
