,State,375,381,388,395,402
0,Washington,4285,192,194,192,197
1,Illinois,21253,588,552,515,506
2,California,40928,3082,2884,2660,2609
3,Arizona,13120,942,876,827,801
4,Massachusetts,14577,411,412,414,445
5,Wisconsin,6434,213,207,198,195
6,Texas,37074,2012,1995,1960,2029
7,Nebraska,1920,57,59,61,62
8,Utah,1665,86,90,94,99
9,Oregon,1957,89,96,96,98
10,Florida,26479,1052,1050,1039,1074
11,New York,43634,1314,1318,1306,1341
12,Rhode Island,2154,55,54,51,45
13,Georgia,14198,727,727,704,712
14,New Hampshire,1057,58,59,58,56
15,North Carolina,9335,523,534,527,540
16,New Jersey,21484,557,532,521,508
17,Colorado,5640,130,128,128,131
18,Maryland,7127,258,254,251,256
19,Nevada,4270,224,198,180,172
20,Tennessee,9650,444,403,358,340
21,Hawaii,409,26,26,26,27
22,Indiana,9974,279,269,259,256
23,Kentucky,3745,242,253,254,260
24,Minnesota,6268,132,131,128,126
25,Oklahoma,3547,238,244,241,241
26,Pennsylvania,21617,998,936,887,925
27,South Carolina,7042,440,439,428,422
28,District of Columbia,913,29,28,28,27
29,Kansas,3767,128,135,136,140
30,Missouri,7041,202,205,200,203
31,Vermont,174,15,20,22,23
32,Virginia,6464,393,427,424,418
33,Connecticut,7046,211,210,206,202
34,Iowa,4901,108,117,119,120
35,Louisiana,8859,310,323,312,312
36,Ohio,11175,431,428,414,419
37,Michigan,15525,386,369,357,369
38,South Dakota,1778,37,36,34,34
39,Arkansas,4868,242,242,236,252
40,Delaware,1090,37,39,42,41
41,Mississippi,6045,251,251,242,237
42,New Mexico,3283,144,136,129,119
43,North Dakota,1447,13,14,13,14
44,Wyoming,596,24,23,22,22
45,Alaska,262,5,5,6,6
46,Maine,590,47,50,51,51
47,Alabama,7688,498,458,404,367
48,Idaho,1725,56,56,56,54
49,Montana,1233,42,42,42,43
50,Puerto Rico,1829,75,75,75,75
51,Virgin Islands,24,0,0,0,1
52,Guam,129,0,0,0,0
53,West Virginia,2024,125,123,119,126
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
