,State,298,304,311,318,325
0,Washington,2519,96,108,117,131
1,Illinois,11162,694,828,956,1076
2,California,18262,395,436,484,549
3,Arizona,6302,182,212,243,273
4,Massachusetts,10329,188,216,251,297
5,Wisconsin,2751,374,403,428,464
6,Texas,19995,708,756,775,811
7,Nebraska,779,85,101,112,122
8,Utah,718,75,90,104,115
9,Oregon,761,45,56,66,76
10,Florida,17518,432,471,522,573
11,New York,34032,194,242,287,345
12,Rhode Island,1254,22,24,24,25
13,Georgia,8957,259,258,247,240
14,New Hampshire,499,14,17,19,22
15,North Carolina,4806,195,203,209,222
16,New Jersey,16566,157,198,229,267
17,Colorado,2546,165,213,250,297
18,Maryland,4302,89,106,120,136
19,Nevada,1909,73,88,101,114
20,Tennessee,3893,263,268,264,268
21,Hawaii,222,5,5,6,7
22,Indiana,4910,330,382,433,504
23,Kentucky,1661,127,144,154,167
24,Minnesota,2961,263,324,379,442
25,Oklahoma,1528,110,118,124,135
26,Pennsylvania,9290,302,344,382,443
27,South Carolina,4112,103,109,112,120
28,District of Columbia,660,6,8,8,9
29,Kansas,1256,100,117,126,139
30,Missouri,3387,217,240,252,276
31,Vermont,59,2,3,3,4
32,Virginia,3800,99,104,107,115
33,Connecticut,4737,80,93,97,105
34,Iowa,1989,196,224,240,256
35,Louisiana,6132,129,136,138,143
36,Ohio,5722,283,343,394,448
37,Michigan,8376,411,489,549,631
38,South Dakota,644,84,94,98,105
39,Arkansas,2183,115,123,127,133
40,Delaware,736,16,18,20,22
41,Mississippi,3543,96,100,100,101
42,New Mexico,1215,110,125,134,146
43,North Dakota,736,95,106,113,124
44,Wyoming,144,34,41,45,52
45,Alaska,98,12,14,16,18
46,Maine,165,9,12,14,16
47,Alabama,3248,128,131,134,141
48,Idaho,759,72,80,87,92
49,Montana,520,63,67,70,75
50,Puerto Rico,935,0,1,1,1
51,Virgin Islands,23,0,0,0,0
52,Guam,92,3,2,2,2
53,West Virginia,582,63,73,80,89
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
