,State,718,724,731,738,745
0,Washington,NaN,301,538,960,1688
1,Illinois,NaN,773,1035,1258,1568
2,California,NaN,922,1448,1972,2415
3,Arizona,NaN,526,696,889,1176
4,Massachusetts,NaN,438,536,594,590
5,Wisconsin,NaN,291,315,324,344
6,Texas,NaN,1100,1710,2570,3786
7,Nebraska,NaN,144,214,251,238
8,Utah,NaN,125,202,312,456
9,Oregon,NaN,174,293,494,774
10,Florida,NaN,510,646,680,644
11,New York,NaN,1436,1590,1395,1067
12,Rhode Island,NaN,86,110,128,134
13,Georgia,NaN,424,625,945,1274
14,New Hampshire,NaN,72,78,80,89
15,North Carolina,NaN,387,601,814,1090
16,New Jersey,NaN,660,882,935,904
17,Colorado,NaN,278,356,430,535
18,Maryland,NaN,495,756,1100,1544
19,Nevada,NaN,144,212,298,440
20,Tennessee,NaN,264,246,211,186
21,Hawaii,NaN,48,81,132,188
22,Indiana,NaN,682,961,1274,1643
23,Kentucky,NaN,235,287,334,398
24,Minnesota,NaN,261,290,316,355
25,Oklahoma,NaN,167,199,230,261
26,Pennsylvania,NaN,1318,1826,2438,3196
27,South Carolina,NaN,262,474,758,1154
28,District of Columbia,NaN,22,28,29,27
29,Kansas,NaN,117,153,185,212
30,Missouri,NaN,479,741,1074,1632
31,Vermont,NaN,21,29,36,47
32,Virginia,NaN,229,266,286,314
33,Connecticut,NaN,286,442,544,596
34,Iowa,NaN,153,182,196,216
35,Louisiana,NaN,212,447,895,1421
36,Ohio,NaN,774,1126,1522,1908
37,Michigan,NaN,862,904,934,908
38,South Dakota,NaN,40,52,65,85
39,Arkansas,NaN,236,313,346,358
40,Delaware,NaN,91,138,183,229
41,Mississippi,NaN,124,200,305,468
42,New Mexico,NaN,134,142,140,138
43,North Dakota,NaN,27,38,50,68
44,Wyoming,NaN,28,35,45,54
45,Alaska,NaN,11,15,19,24
46,Maine,NaN,67,75,80,80
47,Alabama,NaN,313,554,804,906
48,Idaho,NaN,86,117,164,223
49,Montana,NaN,28,37,53,84
50,Puerto Rico,NaN,127,226,304,336
51,Virgin Islands,NaN,4,8,13,17
52,Guam,NaN,5,14,31,64
53,West Virginia,NaN,136,174,196,223
54,Northern Mariana Islands,NaN,3,3,3,2
55,American Samoa,NaN,0,0,0,0
