,State,536,542,549,556,563
0,Washington,NaN,39,35,32,29
1,Illinois,NaN,51,60,79,116
2,California,NaN,300,424,592,904
3,Arizona,NaN,63,71,78,90
4,Massachusetts,NaN,9,8,7,7
5,Wisconsin,NaN,53,72,95,134
6,Texas,NaN,161,161,160,165
7,Nebraska,NaN,2,2,3,5
8,Utah,NaN,19,22,25,29
9,Oregon,NaN,11,10,8,7
10,Florida,NaN,212,241,282,346
11,New York,NaN,40,50,64,82
12,Rhode Island,NaN,1,1,0,0
13,Georgia,NaN,77,92,119,171
14,New Hampshire,NaN,2,1,1,1
15,North Carolina,NaN,38,38,39,42
16,New Jersey,NaN,35,37,37,40
17,Colorado,NaN,37,39,40,47
18,Maryland,NaN,12,12,13,16
19,Nevada,NaN,38,47,60,78
20,Tennessee,NaN,29,41,55,82
21,Hawaii,NaN,3,3,4,5
22,Indiana,NaN,64,90,129,189
23,Kentucky,NaN,24,25,26,30
24,Minnesota,NaN,14,10,8,7
25,Oklahoma,NaN,20,23,27,34
26,Pennsylvania,NaN,32,27,23,21
27,South Carolina,NaN,17,22,29,39
28,District of Columbia,NaN,1,1,1,1
29,Kansas,NaN,21,28,38,54
30,Missouri,NaN,76,99,119,154
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,28,30,33,38
33,Connecticut,NaN,3,3,3,3
34,Iowa,NaN,8,7,5,5
35,Louisiana,NaN,45,57,74,98
36,Ohio,NaN,18,19,19,21
37,Michigan,NaN,35,31,26,25
38,South Dakota,NaN,2,2,1,1
39,Arkansas,NaN,68,116,196,324
40,Delaware,NaN,2,2,2,2
41,Mississippi,NaN,20,22,22,24
42,New Mexico,NaN,11,11,10,11
43,North Dakota,NaN,1,1,1,1
44,Wyoming,NaN,5,5,5,5
45,Alaska,NaN,1,2,2,2
46,Maine,NaN,1,1,1,0
47,Alabama,NaN,43,59,78,109
48,Idaho,NaN,8,8,6,6
49,Montana,NaN,6,6,6,6
50,Puerto Rico,NaN,5,6,8,12
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,0,1,1,1
53,West Virginia,NaN,11,10,8,8
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
