,State,257,262,269,276,283,290,297
0,Washington,90276,3658,3599,3549,3496,3446,3392
1,Illinois,306088,13058,11938,11016,10156,9365,8626
2,California,835507,21123,19576,18244,17027,15876,14802
3,Arizona,221070,3213,2937,2698,2478,2272,2081
4,Massachusetts,135462,3841,3547,3289,3043,2815,2601
5,Wisconsin,134359,17478,17003,16559,15970,15201,14299
6,Texas,794319,31377,29884,28520,27193,25858,24570
7,Nebraska,48259,4014,3977,3967,3960,3952,3939
8,Utah,78723,5125,4463,3917,3423,2979,2586
9,Oregon,35049,2032,2107,2187,2268,2348,2430
10,Florida,717874,14855,13564,12442,11405,10439,9550
11,New York,465515,7124,6191,5477,4855,4315,3838
12,Rhode Island,25419,970,884,810,745,689,639
13,Georgia,323714,7732,7222,6787,6372,5981,5611
14,New Hampshire,8645,445,409,379,351,324,299
15,North Carolina,219754,8367,8157,7969,7773,7567,7351
16,New Jersey,208713,3892,3389,2974,2607,2284,1999
17,Colorado,73515,3675,3334,3043,2775,2527,2299
18,Maryland,127791,3507,3160,2865,2594,2349,2126
19,Nevada,82437,3250,3034,2853,2681,2517,2362
20,Tennessee,203699,8664,8564,8478,8361,8205,8020
21,Hawaii,12854,683,657,637,615,594,573
22,Indiana,125976,6880,6424,6029,5656,5283,4933
23,Kentucky,73158,5725,5568,5433,5277,5119,4962
24,Minnesota,104799,6646,6363,6137,5928,5729,5528
25,Oklahoma,91982,7416,7381,7377,7342,7263,7135
26,Pennsylvania,169101,7186,6971,6791,6611,6436,6260
27,South Carolina,152159,4765,4647,4546,4417,4277,4124
28,District of Columbia,15547,226,202,184,167,151,137
29,Kansas,61831,4667,4739,4850,4854,4726,4564
30,Missouri,135374,8537,8615,8742,8843,8914,8953
31,Vermont,1817,86,146,192,231,266,294
32,Virginia,152557,5498,5870,6196,6487,6727,6920
33,Connecticut,59120,1767,1522,1330,1165,1017,889
34,Iowa,93260,6808,6679,6568,6422,6263,6071
35,Louisiana,168512,3496,3237,3011,2799,2598,2409
36,Ohio,159964,7973,7760,7561,7353,7142,6940
37,Michigan,142726,6691,6339,6019,5644,5213,4750
38,South Dakota,24598,3366,3603,3871,4112,4298,4410
39,Arkansas,87430,6086,5894,5732,5563,5383,5189
40,Delaware,21363,806,720,646,579,518,462
41,Mississippi,100703,3613,3485,3368,3241,3110,2974
42,New Mexico,30632,1609,1602,1594,1579,1562,1540
43,North Dakota,23862,3218,3399,3602,3763,3860,3874
44,Wyoming,6629,994,1122,1258,1396,1533,1666
45,Alaska,9612,862,887,954,1037,1060,996
46,Maine,5544,242,243,243,241,239,236
47,Alabama,159713,5965,5471,5053,4655,4279,3920
48,Idaho,44422,3916,4033,4177,4305,4391,4429
49,Montana,14847,2926,3356,3872,4327,4632,4793
50,Puerto Rico,51305,4925,4803,4726,4662,4605,4546
51,Virgin Islands,1322,15,14,13,12,11,11
52,Guam,2753,218,210,202,196,188,182
53,West Virginia,16749,1607,1832,2057,2282,2509,2726
54,Northern Mariana Islands,75,3,3,3,2,2,2
55,American Samoa,0,0,0,0,0,0,0
