,State,390,395,402,409,416
0,Washington,4675,131,112,108,110
1,Illinois,22166,493,435,386,361
2,California,47119,1862,1339,1049,887
3,Arizona,14978,689,489,334,268
4,Massachusetts,15517,482,421,375,352
5,Wisconsin,6749,132,115,95,95
6,Texas,41336,1905,1939,1244,1332
7,Nebraska,2003,40,32,39,38
8,Utah,1796,52,43,37,35
9,Oregon,2137,68,62,50,46
10,Florida,28934,1010,846,772,743
11,New York,46000,1770,1437,1432,1539
12,Rhode Island,2334,69,58,54,57
13,Georgia,15928,611,480,413,392
14,New Hampshire,1135,48,37,35,34
15,North Carolina,10501,488,477,352,300
16,New Jersey,22466,757,628,637,641
17,Colorado,5826,142,134,129,126
18,Maryland,7580,226,183,169,165
19,Nevada,4720,126,104,82,75
20,Tennessee,10937,283,265,216,198
21,Hawaii,425,12,10,7,6
22,Indiana,12191,301,259,218,198
23,Kentucky,4291,175,162,123,116
24,Minnesota,6446,115,110,103,99
25,Oklahoma,4041,159,148,108,105
26,Pennsylvania,23086,912,677,652,639
27,South Carolina,8034,403,365,323,317
28,District of Columbia,980,35,29,24,22
29,Kansas,4370,126,111,75,75
30,Missouri,7775,181,146,114,109
31,Vermont,190,12,12,10,10
32,Virginia,7016,313,246,227,224
33,Connecticut,7447,236,205,189,190
34,Iowa,5237,109,93,87,86
35,Louisiana,9325,262,230,202,198
36,Ohio,16394,497,419,360,355
37,Michigan,16130,352,314,284,266
38,South Dakota,1844,19,18,18,18
39,Arkansas,5275,196,200,119,107
40,Delaware,1283,40,32,35,36
41,Mississippi,6464,219,152,137,135
42,New Mexico,3538,95,76,67,64
43,North Dakota,1461,16,12,11,11
44,Wyoming,647,NaN,NaN,NaN,NaN
45,Alaska,282,6,6,6,6
46,Maine,649,NaN,NaN,NaN,NaN
47,Alabama,9244,349,340,179,165
48,Idaho,1803,38,30,27,26
49,Montana,1328,33,28,24,24
50,Puerto Rico,1920,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2212,97,69,57,52
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
