,State,263,269,276,283,290
0,Washington,2190,42,47,47,50
1,Illinois,9230,207,240,279,327
2,California,16579,418,413,441,487
3,Arizona,5759,96,106,121,142
4,Massachusetts,9604,131,133,128,120
5,Wisconsin,1465,165,165,165,167
6,Texas,16971,593,613,661,778
7,Nebraska,519,28,39,51,64
8,Utah,517,34,39,45,50
9,Oregon,599,23,31,38,43
10,Florida,15364,390,354,324,291
11,New York,33294,108,135,172,223
12,Rhode Island,1130,8,14,17,21
13,Georgia,7416,189,192,224,287
14,New Hampshire,456,4,13,26,44
15,North Carolina,3770,216,277,365,468
16,New Jersey,16174,74,91,105,124
17,Colorado,2113,52,64,77,97
18,Maryland,3999,42,45,49,53
19,Nevada,1661,57,56,59,63
20,Tennessee,2767,153,199,269,357
21,Hawaii,169,7,7,9,13
22,Indiana,3789,115,156,200,254
23,Kentucky,1252,57,65,82,94
24,Minnesota,2194,48,51,59,72
25,Oklahoma,1098,46,48,55,61
26,Pennsylvania,8330,146,200,284,417
27,South Carolina,3552,124,124,124,144
28,District of Columbia,637,7,7,10,14
29,Kansas,774,35,41,46,57
30,Missouri,2424,169,169,170,174
31,Vermont,58,0,0,0,0
32,Virginia,3358,122,164,242,338
33,Connecticut,4530,17,21,22,23
34,Iowa,1462,27,27,23,26
35,Louisiana,5655,67,67,77,95
36,Ohio,4999,159,191,241,301
37,Michigan,7219,116,146,186,240
38,South Dakota,286,17,23,28,33
39,Arkansas,1569,82,87,98,101
40,Delaware,654,8,7,8,8
41,Mississippi,3101,75,92,114,146
42,New Mexico,911,30,46,61,79
43,North Dakota,337,35,37,36,36
44,Wyoming,54,0,2,7,11
45,Alaska,60,7,9,14,14
46,Maine,143,0,0,0,4
47,Alabama,2664,50,58,62,69
48,Idaho,507,37,45,47,52
49,Montana,210,22,35,47,59
50,Puerto Rico,730,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN
52,Guam,58,NaN,NaN,NaN,NaN
53,West Virginia,385,14,14,19,25
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
