,State,410,416,423,430,437
0,Washington,5041,89,79,69,63
1,Illinois,23015,181,163,155,154
2,California,54220,1549,1150,914,784
3,Arizona,16328,271,204,169,146
4,Massachusetts,16417,251,233,225,227
5,Wisconsin,7106,82,68,59,53
6,Texas,45315,1003,841,715,630
7,Nebraska,2113,21,21,21,21
8,Utah,1976,26,21,15,14
9,Oregon,2296,27,21,21,14
10,Florida,31683,744,670,606,551
11,New York,48335,705,659,614,556
12,Rhode Island,2541,57,56,57,66
13,Georgia,17906,464,420,390,363
14,New Hampshire,1184,14,13,7,7
15,North Carolina,11502,248,199,164,138
16,New Jersey,23574,316,317,334,348
17,Colorado,5990,66,70,77,87
18,Maryland,7955,95,91,93,100
19,Nevada,5037,77,62,56,53
20,Tennessee,11547,205,164,132,108
21,Hawaii,444,0,0,0,0
22,Indiana,12737,147,117,98,86
23,Kentucky,4819,123,98,80,67
24,Minnesota,6618,50,49,49,48
25,Oklahoma,4534,106,77,62,56
26,Pennsylvania,24334,380,342,324,321
27,South Carolina,8754,203,156,115,80
28,District of Columbia,1030,14,14,14,14
29,Kansas,4768,96,69,49,37
30,Missouri,8506,146,114,96,86
31,Vermont,208,7,7,7,7
32,Virginia,9596,171,135,110,94
33,Connecticut,7704,99,105,101,93
34,Iowa,5558,70,61,56,50
35,Louisiana,9748,83,70,75,93
36,Ohio,17501,80,67,63,56
37,Michigan,16658,119,139,171,217
38,South Dakota,1900,7,7,7,7
39,Arkansas,5319,56,40,29,21
40,Delaware,1473,21,21,21,19
41,Mississippi,6808,75,56,45,39
42,New Mexico,3808,66,56,49,45
43,North Dakota,1479,0,0,0,0
44,Wyoming,682,7,7,7,7
45,Alaska,305,7,7,5,0
46,Maine,706,7,7,7,7
47,Alabama,10148,221,172,147,137
48,Idaho,1879,21,17,14,14
49,Montana,1381,7,7,7,7
50,Puerto Rico,2059,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,133,NaN,NaN,NaN,NaN
53,West Virginia,2325,31,23,20,14
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
