,State,439,444,451,458,465
0,Washington,370017,6823,7049,6940,6993
1,Illinois,1258630,20222,20531,20399,20255
2,California,3682861,15632,15107,14809,14639
3,Arizona,844910,4913,5093,5171,5206
4,Massachusetts,646220,16162,16404,16525,16585
5,Wisconsin,639553,4920,4921,4921,4921
6,Texas,2806908,21904,21899,21900,21900
7,Nebraska,211958,3664,4157,4278,4438
8,Utah,387514,2795,2786,2783,2782
9,Oregon,167128,2959,3084,3148,3189
10,Florida,2085306,39263,39774,39976,40056
11,New York,1912396,52950,51247,50376,49931
12,Rhode Island,139173,2369,2441,2491,2474
13,Georgia,1065197,9158,8915,8920,8861
14,New Hampshire,86125,2817,2865,2885,2893
15,North Carolina,922560,10789,10857,10886,10899
16,New Jersey,930026,32040,32643,32981,33207
17,Colorado,468988,10037,10387,10555,10635
18,Maryland,418188,9382,9529,9579,9597
19,Nevada,305357,2007,2009,2010,2010
20,Tennessee,817022,6326,6144,6077,6053
21,Hawaii,31430,940,964,971,973
22,Indiana,691625,7337,7548,7648,7695
23,Kentucky,429511,5371,5439,5453,5456
24,Minnesota,527650,14009,14871,15344,15603
25,Oklahoma,440022,2121,2168,2189,2184
26,Pennsylvania,1047728,27408,27506,27552,27575
27,South Carolina,556469,7031,7002,6995,6993
28,District of Columbia,45112,917,919,929,930
29,Kansas,304784,1441,1441,1441,1441
30,Missouri,584555,3895,3869,3864,3864
31,Vermont,20267,1298,1321,1344,1367
32,Virginia,626171,9868,9763,9734,9697
33,Connecticut,316655,8742,8742,8742,8742
34,Iowa,353829,3584,3566,3562,3560
35,Louisiana,446737,2272,2150,2035,1926
36,Ohio,1026929,13545,13557,13558,13558
37,Michigan,779974,54196,60651,65277,68594
38,South Dakota,118517,1305,1286,1290,1285
39,Arkansas,331098,1149,1198,1201,1192
40,Delaware,96577,2463,2475,2477,2477
41,Mississippi,306158,1549,1546,1546,1546
42,New Mexico,192595,1246,1240,1238,1238
43,North Dakota,103714,1037,983,910,832
44,Wyoming,56529,371,357,350,347
45,Alaska,64001,1281,1294,1299,1300
46,Maine,51986,1911,2070,2138,2203
47,Alabama,516918,2527,2527,2527,2527
48,Idaho,181836,1654,1616,1601,1595
49,Montana,105142,914,911,910,910
50,Puerto Rico,109833,NaN,NaN,NaN,NaN
51,Virgin Islands,2945,NaN,NaN,NaN,NaN
52,Guam,7823,NaN,NaN,NaN,NaN
53,West Virginia,143733,2882,2901,2926,2937
54,Northern Mariana Islands,159,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
