,State,298,304,311,318,325
0,Washington,2519,108,143,180,216
1,Illinois,11162,812,941,972,905
2,California,18262,477,596,752,929
3,Arizona,6302,154,200,243,285
4,Massachusetts,10329,192,247,296,345
5,Wisconsin,2751,406,433,444,417
6,Texas,19995,568,683,811,961
7,Nebraska,779,109,124,125,114
8,Utah,718,72,82,87,86
9,Oregon,761,48,61,74,86
10,Florida,17518,512,532,537,559
11,New York,34032,179,238,322,418
12,Rhode Island,1254,39,49,56,58
13,Georgia,8957,152,191,235,278
14,New Hampshire,499,15,23,37,51
15,North Carolina,4806,183,189,199,206
16,New Jersey,16566,155,196,236,281
17,Colorado,2546,213,268,312,329
18,Maryland,4302,105,135,166,194
19,Nevada,1909,86,104,122,133
20,Tennessee,3893,210,278,347,440
21,Hawaii,222,7,7,4,1
22,Indiana,4910,376,480,569,610
23,Kentucky,1661,114,144,176,200
24,Minnesota,2961,320,424,496,515
25,Oklahoma,1528,103,156,215,275
26,Pennsylvania,9290,329,442,557,692
27,South Carolina,4112,98,114,127,147
28,District of Columbia,660,9,11,14,14
29,Kansas,1256,117,160,201,243
30,Missouri,3387,292,385,464,513
31,Vermont,59,0,0,6,12
32,Virginia,3800,71,74,73,77
33,Connecticut,4737,93,124,159,184
34,Iowa,1989,228,304,351,354
35,Louisiana,6132,48,72,107,158
36,Ohio,5722,438,576,691,769
37,Michigan,8376,464,592,690,753
38,South Dakota,644,82,99,113,117
39,Arkansas,2183,98,120,137,147
40,Delaware,736,17,23,30,37
41,Mississippi,3543,36,44,51,58
42,New Mexico,1215,101,122,140,150
43,North Dakota,736,90,101,97,88
44,Wyoming,144,21,28,35,35
45,Alaska,98,14,17,21,21
46,Maine,165,4,8,17,30
47,Alabama,3248,122,151,181,212
48,Idaho,759,57,68,73,77
49,Montana,520,68,76,80,82
50,Puerto Rico,935,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN
53,West Virginia,582,35,48,73,95
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
