,State,312,318,325,332,339
0,Washington,2703,133,158,192,224
1,Illinois,12882,861,777,681,575
2,California,19151,845,921,959,972
3,Arizona,6634,237,250,258,257
4,Massachusetts,10722,212,206,191,182
5,Wisconsin,3487,350,282,211,148
6,Texas,21843,644,621,591,550
7,Nebraska,989,112,99,78,62
8,Utah,868,73,66,58,46
9,Oregon,905,64,71,79,87
10,Florida,18500,627,640,627,602
11,New York,34561,284,326,366,398
12,Rhode Island,1346,57,65,64,61
13,Georgia,9442,168,164,146,132
14,New Hampshire,526,21,21,21,21
15,North Carolina,5240,231,266,308,349
16,New Jersey,16978,246,241,225,199
17,Colorado,3003,262,239,200,163
18,Maryland,4625,157,155,140,122
19,Nevada,2136,140,158,162,158
20,Tennessee,4554,227,220,194,173
21,Hawaii,244,7,7,7,7
22,Indiana,5685,445,425,367,304
23,Kentucky,1896,131,125,118,107
24,Minnesota,3637,416,397,351,291
25,Oklahoma,1736,144,167,186,190
26,Pennsylvania,10297,551,607,620,589
27,South Carolina,4353,113,108,101,87
28,District of Columbia,680,10,10,10,10
29,Kansas,1529,145,149,141,128
30,Missouri,3850,278,248,211,176
31,Vermont,67,0,0,0,0
32,Virginia,4058,109,133,160,190
33,Connecticut,4961,119,112,92,73
34,Iowa,2399,219,183,140,98
35,Louisiana,6407,111,141,167,191
36,Ohio,6399,605,671,705,713
37,Michigan,9467,537,511,473,418
38,South Dakota,943,72,60,50,34
39,Arkansas,2470,103,102,94,82
40,Delaware,770,31,33,35,32
41,Mississippi,3806,41,48,47,49
42,New Mexico,1540,171,172,158,138
43,North Dakota,926,82,69,52,33
44,Wyoming,215,29,29,22,18
45,Alaska,121,14,13,12,9
46,Maine,191,0,0,0,0
47,Alabama,3577,117,119,116,109
48,Idaho,920,54,53,51,46
49,Montana,671,89,86,76,70
50,Puerto Rico,1094,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN
53,West Virginia,729,54,52,49,42
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
