,State,396,402,409,416,423
0,Washington,4822,114,93,84,85
1,Illinois,22466,238,187,143,111
2,California,49345,1962,1410,981,674
3,Arizona,15505,441,296,191,121
4,Massachusetts,15826,271,217,172,138
5,Wisconsin,6871,111,86,65,52
6,Texas,42162,1077,741,464,273
7,Nebraska,2047,27,21,15,13
8,Utah,1852,28,22,19,14
9,Oregon,2155,46,37,29,23
10,Florida,29906,820,690,577,482
11,New York,46812,804,710,638,581
12,Rhode Island,2376,48,38,31,24
13,Georgia,16744,542,423,332,273
14,New Hampshire,1154,28,26,21,21
15,North Carolina,10926,420,323,240,175
16,New Jersey,22858,350,311,274,243
17,Colorado,5892,87,75,62,51
18,Maryland,7715,136,104,76,56
19,Nevada,4872,121,90,65,45
20,Tennessee,11133,407,360,322,290
21,Hawaii,430,7,7,5,0
22,Indiana,12372,168,126,96,77
23,Kentucky,4447,176,136,104,79
24,Minnesota,6500,65,57,50,46
25,Oklahoma,4181,153,113,77,51
26,Pennsylvania,23565,542,464,392,332
27,South Carolina,8324,336,297,268,241
28,District of Columbia,995,21,16,14,8
29,Kansas,4573,137,115,117,140
30,Missouri,8059,182,137,99,72
31,Vermont,197,7,7,7,7
32,Virginia,7331,205,163,127,100
33,Connecticut,7523,89,63,43,31
34,Iowa,5336,103,83,66,53
35,Louisiana,9466,147,98,59,34
36,Ohio,16816,106,81,61,45
37,Michigan,16342,193,159,143,141
38,South Dakota,1863,18,14,11,7
39,Arkansas,5357,127,90,58,35
40,Delaware,1367,17,14,14,14
41,Mississippi,6553,129,94,69,51
42,New Mexico,3624,76,58,45,35
43,North Dakota,1468,2,0,0,0
44,Wyoming,662,7,7,7,2
45,Alaska,289,7,7,2,0
46,Maine,658,17,13,7,7
47,Alabama,9592,454,328,226,151
48,Idaho,1826,25,20,14,13
49,Montana,1342,28,22,19,14
50,Puerto Rico,1979,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2261,61,45,33,25
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
