,State,241,248,255,262,269,276,283
0,Washington,2037,49,48,48,49,51,56
1,Illinois,8672,136,125,118,114,112,112
2,California,15018,574,506,470,454,448,455
3,Arizona,5467,112,88,76,69,66,64
4,Massachusetts,9295,70,61,55,52,50,49
5,Wisconsin,1241,46,50,54,60,68,79
6,Texas,15051,638,548,491,454,428,414
7,Nebraska,442,14,16,16,16,16,16
8,Utah,440,14,16,16,15,15,15
9,Oregon,525,22,23,24,25,27,30
10,Florida,13287,646,541,473,426,387,356
11,New York,33081,70,67,61,55,50,47
12,Rhode Island,1088,11,9,8,8,7,7
13,Georgia,6599,262,227,202,186,175,169
14,New Hampshire,438,3,3,3,3,4,4
15,North Carolina,3235,165,151,144,140,139,139
16,New Jersey,16064,35,31,28,25,23,22
17,Colorado,2013,26,26,26,27,28,29
18,Maryland,3876,42,40,38,37,36,36
19,Nevada,1528,63,52,46,43,42,42
20,Tennessee,2216,145,131,122,115,110,107
21,Hawaii,120,21,20,20,20,21,23
22,Indiana,3503,70,66,64,62,62,63
23,Kentucky,1108,56,54,53,54,55,57
24,Minnesota,2015,51,48,47,46,47,48
25,Oklahoma,943,51,49,48,47,47,47
26,Pennsylvania,7940,85,78,75,74,75,77
27,South Carolina,3188,144,128,119,114,111,110
28,District of Columbia,619,3,3,3,3,2,2
29,Kansas,594,40,36,35,36,37,39
30,Missouri,1825,83,81,81,82,85,89
31,Vermont,58,0,0,1,1,1,1
32,Virginia,2988,139,119,111,109,108,109
33,Connecticut,4492,13,12,11,11,11,12
34,Iowa,1265,59,57,55,52,50,48
35,Louisiana,5342,135,117,102,91,82,75
36,Ohio,4612,152,144,141,142,145,151
37,Michigan,6969,63,62,60,60,61,63
38,South Dakota,200,13,13,13,13,13,13
39,Arkansas,1181,73,66,61,57,53,51
40,Delaware,621,5,5,5,5,5,5
41,Mississippi,2809,100,83,72,66,61,58
42,New Mexico,847,22,21,21,21,22,24
43,North Dakota,192,17,15,15,14,14,14
44,Wyoming,49,2,2,2,2,3,3
45,Alaska,45,2,3,3,3,3,3
46,Maine,139,2,2,2,2,3,3
47,Alabama,2437,89,78,70,64,59,55
48,Idaho,441,27,25,23,21,20,19
49,Montana,156,14,14,14,15,16,17
50,Puerto Rico,605,61,57,56,57,58,61
51,Virgin Islands,19,1,1,1,1,1,1
52,Guam,31,8,8,7,6,6,5
53,West Virginia,311,29,27,27,27,28,29
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
