,State,251,262,269,276,283
0,Washington,2124,61,71,81,97
1,Illinois,8881,146,148,155,168
2,California,15782,565,564,560,569
3,Arizona,5632,131,129,129,134
4,Massachusetts,9423,78,75,76,81
5,Wisconsin,1300,51,59,68,80
6,Texas,15902,596,583,580,591
7,Nebraska,478,21,23,25,28
8,Utah,457,17,19,21,23
9,Oregon,555,26,30,33,39
10,Florida,14143,565,543,530,528
11,New York,33144,71,80,91,107
12,Rhode Island,1113,18,18,18,18
13,Georgia,6994,291,282,277,277
14,New Hampshire,439,1,2,2,2
15,North Carolina,3494,180,191,208,232
16,New Jersey,16117,46,51,57,67
17,Colorado,2046,32,35,39,45
18,Maryland,3946,54,55,57,61
19,Nevada,1593,45,44,43,43
20,Tennessee,2420,135,133,133,135
21,Hawaii,134,13,14,14,15
22,Indiana,3612,80,87,96,109
23,Kentucky,1170,56,61,65,72
24,Minnesota,2072,56,63,70,80
25,Oklahoma,1018,56,59,65,72
26,Pennsylvania,8101,129,145,163,189
27,South Carolina,3359,117,114,112,113
28,District of Columbia,626,3,3,3,3
29,Kansas,651,41,43,47,52
30,Missouri,2066,132,134,153,180
31,Vermont,58,0,0,0,0
32,Virginia,3185,135,139,147,158
33,Connecticut,4505,17,20,24,29
34,Iowa,1341,54,56,57,59
35,Louisiana,5490,104,101,98,99
36,Ohio,4783,147,162,175,193
37,Michigan,7072,68,72,78,88
38,South Dakota,223,18,20,21,23
39,Arkansas,1350,91,86,89,93
40,Delaware,635,8,8,9,10
41,Mississippi,2957,90,85,80,77
42,New Mexico,875,28,30,32,35
43,North Dakota,239,44,49,53,54
44,Wyoming,50,2,2,3,3
45,Alaska,56,5,6,7,8
46,Maine,141,1,2,2,3
47,Alabama,2517,71,72,70,70
48,Idaho,464,21,22,21,21
49,Montana,177,19,23,27,32
50,Puerto Rico,654,48,51,54,57
51,Virgin Islands,20,0,0,0,0
52,Guam,47,5,5,5,4
53,West Virginia,350,31,34,37,41
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN
