,State,278,283,290,297,304,311,318,325
0,Washington,103500,4658,3953,3258,2691,2177,1783,1445
1,Illinois,383687,28403,24701,20419,17127,14289,11582,9389
2,California,910438,22922,19332,15621,12563,10166,7975,6371
3,Arizona,238964,7198,5583,4496,3640,2950,2378,1911
4,Massachusetts,151777,6801,5531,4531,3770,3095,2536,2053
5,Wisconsin,201049,24779,21900,19125,16234,13512,11186,9218
6,Texas,898302,29341,25144,20227,16165,13068,10411,8258
7,Nebraska,64499,4750,4150,3505,2959,2456,2039,1665
8,Utah,106083,11461,9874,8421,7041,5826,4864,3960
9,Oregon,42436,2569,2197,1817,1481,1200,983,804
10,Florida,782013,19290,16139,13041,10435,8442,6682,5373
11,New York,496655,10988,9071,7328,5915,4719,3734,2985
12,Rhode Island,31024,1290,1244,1038,845,697,565,455
13,Georgia,351881,9951,8290,6747,5519,4530,3625,2832
14,New Hampshire,10397,641,554,460,376,311,249,203
15,North Carolina,261742,13220,11364,9155,7449,6071,4877,3942
16,New Jersey,229684,7906,6617,5379,4268,3420,2768,2205
17,Colorado,97277,11099,9656,8274,6970,5775,4741,3931
18,Maryland,140844,4665,3790,3067,2514,1990,1582,1266
19,Nevada,96178,5696,4762,3933,3255,2678,2171,1751
20,Tennessee,249866,21794,18591,15611,13062,10822,8746,7091
21,Hawaii,14709,667,534,438,358,286,230,184
22,Indiana,164581,15097,13381,11314,9349,7646,6143,5072
23,Kentucky,97866,9769,8481,7212,6043,4899,3974,3253
24,Minnesota,135372,11474,10003,8427,6887,5601,4603,3793
25,Oklahoma,117399,8202,7168,5985,4940,4026,3306,2699
26,Pennsylvania,201248,9996,8465,6979,5652,4632,3642,2944
27,South Carolina,171501,7120,5626,4614,3756,3062,2459,1966
28,District of Columbia,16812,393,321,262,207,169,134,106
29,Kansas,76979,3364,3026,2481,2034,1657,1356,1105
30,Missouri,173514,13121,10258,7970,6065,4652,3499,2613
31,Vermont,2083,159,132,111,92,75,60,49
32,Virginia,174275,6635,5619,4629,3814,3105,2477,1980
33,Connecticut,68099,1486,1423,1145,920,748,600,484
34,Iowa,117198,9238,7824,6712,5468,4533,3712,3002
35,Louisiana,180069,4247,3169,2623,2129,1713,1340,1077
36,Ohio,200231,15750,13440,11317,9428,7729,6155,4965
37,Michigan,179669,6897,6865,5689,4638,3829,3165,2566
38,South Dakota,39741,6999,6481,5696,4989,4249,3538,2948
39,Arkansas,106727,6274,5385,4380,3603,2943,2366,1918
40,Delaware,24168,773,650,521,417,333,268,213
41,Mississippi,115763,3269,2969,2208,1666,1261,946,698
42,New Mexico,42586,5450,4813,4176,3558,2974,2514,2082
43,North Dakota,38241,5561,5006,4396,3724,3121,2619,2182
44,Wyoming,11477,1889,1805,1616,1421,1208,1014,845
45,Alaska,14417,2917,2647,2436,2174,1894,1641,1363
46,Maine,6251,291,223,186,153,126,101,81
47,Alabama,185322,9602,8374,6974,5780,4670,3741,2986
48,Idaho,60041,5226,4642,3852,3261,2694,2198,1800
49,Montana,28501,4987,4630,4109,3591,3023,2564,2143
50,Puerto Rico,63135,6347,5203,4385,3661,3106,2549,2055
51,Virgin Islands,1348,7,6,5,4,3,2,1
52,Guam,4336,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,22224,1678,1481,1231,1020,828,679,551
54,Northern Mariana Islands,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
