,State,309,318,325,332,339
0,Washington,153906,23348,26411,26045,24166
1,Illinois,697489,71938,72644,72133,71317
2,California,1171802,144012,169943,156518,145340
3,Arizona,314324,41942,51473,51334,45520
4,Massachusetts,214594,17761,18049,18164,18149
5,Wisconsin,398104,29619,30877,32012,32540
6,Texas,1202804,106547,117214,118154,113240
7,Nebraska,122952,8273,8935,9310,9610
8,Utah,183902,21905,22542,22694,22410
9,Oregon,68503,11192,11715,11094,10301
10,Florida,961676,63748,70943,73531,73387
11,New York,620199,43954,45299,44834,43769
12,Rhode Island,52317,6548,7157,7231,6909
13,Georgia,461517,25020,27324,27797,27220
14,New Hampshire,18846,3592,3696,3610,3477
15,North Carolina,346506,27576,29590,30395,30638
16,New Jersey,322378,28536,29090,29002,28666
17,Colorado,216683,30510,31156,31371,31321
18,Maryland,190480,19823,20598,19873,18911
19,Nevada,144781,24481,29373,28855,26127
20,Tennessee,352376,24124,24340,23972,23376
21,Hawaii,17881,742,753,753,743
22,Indiana,318894,41690,42113,42205,42231
23,Kentucky,166139,25754,27219,26147,24324
24,Minnesota,289303,43267,43422,43558,43989
25,Oklahoma,184342,26213,27424,27296,26586
26,Pennsylvania,340642,53805,55860,53027,49639
27,South Carolina,210905,13265,14285,14805,14966
28,District of Columbia,20736,1409,1501,1457,1372
29,Kansas,150647,6634,9817,12660,15103
30,Missouri,293496,28010,27653,27427,27145
31,Vermont,3827,1264,1618,1363,1105
32,Virginia,228900,22916,25760,25340,24112
33,Connecticut,109152,14761,15392,14198,12432
34,Iowa,223323,19312,20136,20508,20800
35,Louisiana,225638,17515,17849,16796,15351
36,Ohio,382743,81546,88754,85332,79987
37,Michigan,352433,48459,45903,43964,42550
38,South Dakota,76142,6458,6411,6494,6580
39,Arkansas,152625,12002,11987,11932,11701
40,Delaware,33579,5493,6641,6253,5410
41,Mississippi,147382,8401,8879,9201,9305
42,New Mexico,89796,24394,29598,29645,26297
43,North Dakota,76442,6919,7042,7156,7248
44,Wyoming,30761,6356,6431,6241,5967
45,Alaska,30102,4034,3984,3903,3843
46,Maine,11265,1529,1521,1492,1469
47,Alabama,241957,16314,17287,17396,17191
48,Idaho,96503,10732,10800,10503,9961
49,Montana,59682,8007,8303,8548,8743
50,Puerto Rico,49226,5247,5506,5420,5092
51,Virgin Islands,1521,60,51,35,25
52,Guam,6705,NaN,NaN,NaN,NaN
53,West Virginia,44180,10403,12077,11208,9826
54,Northern Mariana Islands,104,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
