,State,383,388,395,402,409,416,423
0,Washington,323214,7265,7357,7083,6991,7110,7218
1,Illinois,1148088,13766,10702,10021,11005,12551,13573
2,California,3432088,54826,40585,40594,53406,69062,83905
3,Arizona,782887,11910,9168,8199,9550,12555,15146
4,Massachusetts,545303,14956,12376,12518,13986,15891,17547
5,Wisconsin,601391,5676,4893,4992,5902,7088,8267
6,Texas,2504578,82066,76814,77836,82278,88443,94107
7,Nebraska,193826,1872,1522,1573,1787,2009,2213
8,Utah,355122,4792,3615,3467,4024,4883,5584
9,Oregon,147419,3547,3555,3684,3868,4079,4285
10,Florida,1783720,40282,34935,35742,39757,44234,48486
11,New York,1489196,47232,36536,33697,35641,38938,41764
12,Rhode Island,119104,2185,1901,1852,1888,2018,2138
13,Georgia,943695,22570,17564,16402,17861,19709,21149
14,New Hampshire,68499,2193,1978,1931,2066,2247,2397
15,North Carolina,799279,23020,19205,19475,21830,24670,27068
16,New Jersey,724728,22649,20100,19777,19835,20234,20258
17,Colorado,406276,7394,7102,7549,8205,9031,9818
18,Maryland,364553,7344,5686,5292,5556,6110,6677
19,Nevada,284590,3997,3318,3241,3641,4323,5065
20,Tennessee,745826,11380,10306,11353,13297,15237,17119
21,Hawaii,26714,541,519,531,568,619,660
22,Indiana,640744,8709,6998,7357,8880,10673,12317
23,Kentucky,378793,9919,10374,10521,11328,12431,13466
24,Minnesota,468682,4524,3991,4145,4643,5135,5588
25,Oklahoma,404994,9615,8184,8205,8944,9996,10824
26,Pennsylvania,876165,23833,21540,22162,23713,25593,27359
27,South Carolina,468403,15049,12321,12279,13462,14841,15984
28,District of Columbia,38136,1188,1205,1248,1296,1349,1405
29,Kansas,285338,3708,2934,2657,2623,2638,2674
30,Missouri,482446,5373,4287,4012,4339,4872,5311
31,Vermont,13046,900,891,897,908,923,934
32,Virginia,530825,14746,11232,11242,13579,16458,18933
33,Connecticut,263739,5306,4567,4673,5227,6109,6801
34,Iowa,325219,3323,2886,2939,3259,3589,3878
35,Louisiana,412989,8718,8104,7733,7688,7797,8094
36,Ohio,922143,16850,13381,12325,13256,15057,16250
37,Michigan,622813,7342,6364,6195,6515,6970,7475
38,South Dakota,109283,495,400,422,507,617,714
39,Arkansas,307373,7737,7867,8562,9550,10452,11305
40,Delaware,80931,2101,1406,1344,1411,1517,1618
41,Mississippi,282313,4804,3682,3477,3788,4324,4783
42,New Mexico,177867,2263,1803,1811,2167,2708,3225
43,North Dakota,98184,332,255,239,259,297,326
44,Wyoming,52784,340,324,325,363,423,470
45,Alaska,55768,563,604,607,647,709,759
46,Maine,41419,1290,1089,1113,1236,1374,1493
47,Alabama,473348,10038,8941,8784,9224,10007,10729
48,Idaho,165658,1267,1007,1016,1210,1499,1775
49,Montana,95914,1257,1287,1346,1454,1593,1706
50,Puerto Rico,96161,1959,1666,1600,1625,1738,1863
51,Virgin Islands,2466,79,56,42,27,18,13
52,Guam,7664,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,125106,2641,2025,1945,2187,2569,2960
54,Northern Mariana Islands,133,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
