,County,403,409,416,423,430,437,444
0,01001,6264,139,221,273,284,272,254
1,01003,19732,208,158,129,124,118,118
2,01005,2115,22,21,27,27,25,28
3,01007,2450,14,10,8,7,8,8
4,01009,6097,54,65,73,73,72,74
5,01011,1169,7,7,7,7,7,7
6,01013,1961,16,11,7,7,7,7
7,01015,13275,281,324,344,330,328,311
8,01017,3410,42,53,56,61,59,61
9,01019,1770,0,0,0,0,0,0
10,01021,3870,64,56,50,47,47,45
11,01023,550,0,0,0,0,0,0
12,01025,3436,9,2,0,0,0,0
13,01027,1443,26,23,23,22,22,22
14,01029,1377,7,7,7,9,13,14
15,01031,5245,19,14,13,11,8,12
16,01033,6001,6,1,0,0,0,0
17,01035,1067,7,0,0,0,0,0
18,01037,888,25,16,14,15,15,15
19,01039,3957,43,39,40,37,37,34
20,01041,1443,23,16,14,12,13,11
21,01043,8891,36,49,56,57,59,58
22,01045,4640,47,28,20,19,17,16
23,01047,3403,24,22,20,22,22,21
24,01049,8446,29,30,31,31,34,31
25,01051,9376,138,150,157,155,159,153
26,01053,3774,19,15,12,11,9,14
27,01055,13176,120,175,203,207,215,208
28,01057,2002,3,0,1,1,6,5
29,01059,3991,4,0,0,0,0,0
30,01061,2396,7,7,7,7,7,7
31,01063,876,8,7,7,7,7,7
32,01065,2097,7,7,7,7,7,7
33,01067,1824,14,12,8,8,7,10
34,01069,10086,75,58,52,49,50,48
35,01071,6492,2,0,0,0,0,0
36,01073,70986,811,1262,1562,1643,1625,1572
37,01075,1328,8,7,7,7,7,7
38,01077,8603,44,47,48,48,46,44
39,01079,2829,14,7,7,7,7,7
40,01081,14961,134,116,107,104,103,106
41,01083,9359,67,50,44,41,42,42
42,01085,1310,0,0,0,0,0,0
43,01087,1420,12,7,7,7,7,7
44,01089,32405,415,512,567,580,581,574
45,01091,2358,28,30,33,30,30,29
46,01093,2818,14,12,11,8,7,7
47,01095,11261,70,75,83,83,79,82
48,01097,36108,373,369,367,369,372,363
49,01099,1661,5,0,0,0,0,0
50,01101,22565,257,241,243,241,235,232
51,01103,13659,176,308,393,410,418,402
52,01105,1055,0,0,0,0,0,0
53,01107,2246,32,25,22,23,23,23
54,01109,2933,19,12,7,7,7,7
55,01111,1636,8,7,7,7,7,7
56,01113,4047,28,24,21,21,21,20
57,01115,8822,75,64,59,58,56,58
58,01117,21929,348,425,465,459,464,449
59,01119,983,9,7,7,7,7,7
60,01121,7517,131,155,178,185,190,184
61,01123,3585,87,96,109,107,103,98
62,01125,24110,411,601,718,738,727,707
63,01127,6518,72,56,52,49,45,46
64,01129,1565,15,10,8,7,8,8
65,01131,1218,7,5,3,6,7,7
66,01133,2467,6,7,7,7,7,7
67,02013,362,1,0,0,0,0,0
68,02016,557,0,0,0,0,0,0
69,02020,26607,232,191,164,158,156,156
70,02050,3559,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,73,0,0,0,0,0,0
73,02070,203,0,0,0,0,0,0
74,02090,6236,9,14,19,21,20,18
75,02100,27,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1243,2,0,0,0,0,0
78,02122,4006,15,21,21,21,20,21
79,02130,362,1,0,0,0,0,0
80,02150,1056,0,0,0,0,0,0
81,02158,1199,0,0,0,0,0,0
82,02164,177,0,0,0,0,0,0
83,02170,8577,298,305,315,308,305,291
84,02180,326,0,0,0,0,0,0
85,02185,1008,0,0,0,0,0,0
86,02188,588,0,0,0,0,0,0
87,02195,85,,,,,,NaN
88,02198,77,0,0,0,0,0,0
89,02220,314,0,0,0,0,0,0
90,02230,20,0,0,0,0,0,0
91,02240,452,0,0,0,0,0,0
92,02261,458,0,0,0,0,0,0
93,02275,29,0,0,0,0,0,0
94,02282,68,0,0,0,0,0,0
95,02290,335,0,0,0,0,0,0
96,04001,10461,127,104,90,87,86,85
97,04003,11210,235,272,286,296,284,273
98,04005,16539,202,181,176,169,173,170
99,04007,6399,36,28,26,24,24,27
100,04009,5290,21,19,15,18,19,21
101,04011,559,3,0,1,2,1,1
102,04012,2398,16,7,7,7,6,7
103,04013,510360,5596,6148,6488,6531,6478,6334
104,04015,21183,282,294,294,308,297,292
105,04017,15630,155,109,90,82,82,81
106,04019,109488,1142,1108,1089,1079,1054,1049
107,04021,46149,782,949,1049,1073,1068,1052
108,04023,7632,39,74,99,115,117,112
109,04025,17054,162,202,224,231,231,236
110,04027,36425,123,78,59,53,50,52
111,05001,1993,10,4,1,0,1,1
112,05003,1827,12,11,11,13,11,9
113,05005,2891,34,61,80,84,83,79
114,05007,27243,262,362,424,449,438,427
115,05009,3638,16,11,7,7,7,7
116,05011,1321,4,0,0,0,0,0
117,05013,398,6,0,0,0,0,0
118,05015,2713,5,0,0,0,0,0
119,05017,1585,0,0,0,0,0,0
120,05019,2036,15,10,7,7,7,7
121,05021,1693,7,2,0,1,0,2
122,05023,1885,4,0,0,0,0,0
123,05025,922,6,0,0,0,0,0
124,05027,2259,19,19,17,15,17,15
125,05029,2144,9,1,0,0,0,0
126,05031,12831,36,21,14,14,12,12
127,05033,6781,36,28,26,22,22,23
128,05035,5754,14,3,0,0,0,0
129,05037,1890,7,5,4,1,5,5
130,05039,736,3,0,0,0,0,0
131,05041,1329,9,7,7,7,7,7
132,05043,1946,1,0,0,0,0,0
133,05045,11767,93,111,125,126,125,123
134,05047,1630,14,14,17,16,14,15
135,05049,1076,0,0,0,0,0,1
136,05051,9726,90,75,69,69,70,67
137,05053,1580,11,7,1,0,1,3
138,05055,5894,16,14,12,12,9,12
139,05057,1924,16,14,13,13,13,13
140,05059,4848,19,13,7,7,8,9
141,05061,1579,14,7,4,3,3,6
142,05063,3663,11,2,0,0,0,0
143,05065,1632,7,0,0,0,0,0
144,05067,3172,2,0,0,0,0,0
145,05069,8604,44,42,43,45,43,42
146,05071,2755,52,64,70,75,71,69
147,05073,534,0,0,0,0,0,0
148,05075,2047,7,4,1,2,2,7
149,05077,1639,4,2,3,4,3,3
150,05079,3152,6,0,0,0,0,0
151,05081,1171,7,7,6,6,7,5
152,05083,2165,18,8,7,5,5,7
153,05085,6802,47,26,17,14,14,14
154,05087,1405,3,0,0,0,0,0
155,05089,961,7,6,5,6,7,7
156,05091,4027,39,28,28,25,25,23
157,05093,5671,10,4,0,0,0,0
