,County,298,304,311,318,325,332,339
0,01001,2456,189,230,257,241,212,172
1,01003,7646,424,512,573,575,554,520
2,01005,1128,38,40,41,38,38,35
3,01007,986,53,55,56,53,50,47
4,01009,2549,291,327,340,310,265,209
5,01011,677,0,0,0,0,0,0
6,01013,1087,14,14,14,14,14,14
7,01015,5608,334,337,337,326,302,283
8,01017,1570,84,87,89,88,84,76
9,01019,908,63,72,77,78,71,60
10,01021,2078,64,61,59,58,54,52
11,01023,411,0,0,0,0,0,0
12,01025,1503,42,44,43,43,42,42
13,01027,850,30,28,28,26,27,25
14,01029,669,21,17,17,21,20,16
15,01031,2170,144,166,175,174,163,145
16,01033,2736,311,337,341,308,257,198
17,01035,645,8,12,13,13,15,14
18,01037,269,20,22,22,23,22,21
19,01039,2039,80,67,62,61,57,56
20,01041,675,13,14,16,15,15,14
21,01043,3701,543,627,666,639,565,466
22,01045,2175,171,187,195,190,168,146
23,01047,2062,41,42,43,42,41,39
24,01049,4209,256,267,268,260,241,214
25,01051,3648,175,224,240,241,231,202
26,01053,1881,7,7,10,14,16,14
27,01055,5348,457,501,512,492,442,372
28,01057,735,50,59,59,58,53,46
29,01059,2336,43,29,26,22,21,21
30,01061,1101,65,77,86,85,81,72
31,01063,375,0,0,0,0,0,0
32,01065,873,14,14,14,14,14,12
33,01067,815,11,9,11,14,14,14
34,01069,4761,288,352,388,381,360,328
35,01071,2719,214,212,206,197,180,152
36,01073,27884,2402,3479,4079,4068,3646,3074
37,01075,584,30,30,28,28,23,21
38,01077,3298,311,255,230,213,199,189
39,01079,1076,70,64,63,60,57,57
40,01081,7212,387,536,621,620,600,563
41,01083,3653,333,370,384,362,341,285
42,01085,760,0,0,0,0,0,0
43,01087,654,41,61,71,71,67,61
44,01089,11305,1119,1416,1579,1569,1503,1369
45,01091,1132,11,10,11,12,8,10
46,01093,1276,80,111,126,124,117,103
47,01095,5330,448,582,631,606,536,440
48,01097,18524,792,1014,1136,1147,1124,1053
49,01099,732,16,27,36,38,37,35
50,01101,11596,515,614,670,660,620,549
51,01103,5400,591,728,789,752,671,562
52,01105,639,0,0,0,0,0,0
53,01107,1073,45,39,36,35,35,32
54,01109,1494,49,60,60,58,57,52
55,01111,950,36,37,41,38,38,36
56,01113,2073,28,24,24,21,21,21
57,01115,3736,241,227,216,207,195,183
58,01117,9011,899,1250,1438,1436,1325,1174
59,01119,533,7,7,7,7,7,7
60,01121,3171,121,102,98,96,84,61
61,01123,1604,23,21,29,35,36,31
62,01125,11810,537,649,705,700,661,602
63,01127,3294,153,138,131,126,117,111
64,01129,875,0,0,0,0,0,0
65,01131,606,0,0,0,0,0,0
66,01133,1138,60,71,69,69,62,55
67,02013,22,0,0,0,0,0,0
68,02016,105,0,0,0,0,0,0
69,02020,12362,2235,2449,2501,2289,1986,1599
70,02050,907,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,38,0,0,0,0,0,0
73,02070,81,0,0,0,0,0,0
74,02090,2891,3,7,7,7,7,7
75,02100,16,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,746,102,120,129,129,116,104
78,02122,1752,381,489,537,537,516,457
79,02130,174,31,20,15,14,13,14
80,02150,170,0,0,0,0,0,0
81,02158,353,17,11,6,7,7,6
82,02164,133,1,0,0,0,0,0
83,02170,2329,14,21,21,21,23,22
84,02180,165,0,0,0,0,0,0
85,02185,380,0,0,0,0,0,0
86,02188,307,0,0,0,0,0,0
87,02195,23,0,0,0,0,0,0
88,02198,46,,,,,,NaN
89,02220,132,7,3,0,0,0,0
90,02230,7,0,0,0,0,0,0
91,02240,156,0,0,0,0,0,0
92,02261,217,,,,,,NaN
93,02275,20,0,0,0,0,0,0
94,02282,41,0,0,0,0,0,0
