,State,544,549,556,563,570
0,Washington,NaN,44,44,43,44
1,Illinois,NaN,62,70,82,89
2,California,NaN,248,323,420,445
3,Arizona,NaN,79,90,106,114
4,Massachusetts,NaN,12,13,14,14
5,Wisconsin,NaN,33,34,38,38
6,Texas,NaN,227,273,321,382
7,Nebraska,NaN,9,7,9,8
8,Utah,NaN,24,26,30,34
9,Oregon,NaN,18,18,23,27
10,Florida,NaN,279,332,363,439
11,New York,NaN,40,44,45,50
12,Rhode Island,NaN,3,3,3,5
13,Georgia,NaN,76,91,117,156
14,New Hampshire,NaN,3,3,4,4
15,North Carolina,NaN,45,47,58,69
16,New Jersey,NaN,37,36,39,41
17,Colorado,NaN,34,38,39,41
18,Maryland,NaN,16,17,19,23
19,Nevada,NaN,44,50,64,60
20,Tennessee,NaN,28,36,39,53
21,Hawaii,NaN,4,5,5,6
22,Indiana,NaN,37,39,39,43
23,Kentucky,NaN,28,34,41,48
24,Minnesota,NaN,16,18,22,23
25,Oklahoma,NaN,18,27,36,39
26,Pennsylvania,NaN,38,34,36,40
27,South Carolina,NaN,23,31,35,42
28,District of Columbia,NaN,2,3,3,4
29,Kansas,NaN,25,28,40,42
30,Missouri,NaN,97,130,173,208
31,Vermont,NaN,0,0,1,1
32,Virginia,NaN,28,28,30,33
33,Connecticut,NaN,4,4,5,6
34,Iowa,NaN,9,10,12,14
35,Louisiana,NaN,57,68,93,112
36,Ohio,NaN,22,27,37,39
37,Michigan,NaN,43,38,37,49
38,South Dakota,NaN,2,3,3,3
39,Arkansas,NaN,56,79,87,89
40,Delaware,NaN,2,2,2,3
41,Mississippi,NaN,30,37,57,49
42,New Mexico,NaN,15,15,21,19
43,North Dakota,NaN,3,3,3,4
44,Wyoming,NaN,6,7,8,8
45,Alaska,NaN,3,4,5,5
46,Maine,NaN,6,4,6,5
47,Alabama,NaN,49,59,72,79
48,Idaho,NaN,9,10,11,12
49,Montana,NaN,11,9,10,12
50,Puerto Rico,NaN,6,7,8,9
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,1,1,0,0
53,West Virginia,NaN,11,10,10,9
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
