,State,229,234,241,248,255,262,269,276
0,Washington,77545,5269,5196,5112,5017,4912,4799,4677
1,Illinois,252884,6349,3772,2103,1127,589,305,155
2,California,740965,35053,30934,27017,23375,20041,17029,14338
3,Arizona,205964,3076,2251,1628,1161,819,570,391
4,Massachusetts,122791,442,230,115,57,28,13,6
5,Wisconsin,81760,4331,3998,3663,3333,3004,2692,2396
6,Texas,659041,28441,24155,20285,16851,13860,11293,9107
7,Nebraska,35975,436,254,145,81,46,25,13
8,Utah,55033,1803,1535,1292,1074,883,717,578
9,Oregon,28190,1512,1392,1274,1157,1045,937,835
10,Florida,648269,14841,11200,8363,6183,4521,3275,2350
11,New York,440021,49,22,11,5,2,1,1
12,Rhode Island,22243,1,0,0,0,0,0,0
13,Georgia,283807,14550,13055,11640,10321,9105,7996,6993
14,New Hampshire,7476,3,2,1,1,0,0,0
15,North Carolina,182334,13668,13154,12524,11800,11008,10171,9309
16,New Jersey,194390,32,15,7,4,1,1,1
17,Colorado,59464,469,277,161,93,53,30,16
18,Maryland,112883,533,305,174,97,53,30,16
19,Nevada,71967,3121,2662,2251,1885,1566,1289,1053
20,Tennessee,165109,7256,6183,5220,4365,3616,2972,2422
21,Hawaii,9959,1446,1273,1108,958,822,702,596
22,Indiana,100394,5349,5068,4791,4510,4242,3980,3731
23,Kentucky,53064,4321,4301,4265,4218,4154,4079,3991
24,Minnesota,81225,917,521,291,160,88,47,25
25,Oklahoma,64220,4450,4177,3897,3617,3330,3054,2788
26,Pennsylvania,144540,1051,588,321,172,91,48,25
27,South Carolina,125607,3718,3011,2409,1905,1493,1159,890
28,District of Columbia,14315,65,37,19,11,5,3,2
29,Kansas,46337,3188,3131,3062,2984,2897,2802,2700
30,Missouri,95406,7828,7582,7298,6999,6685,6368,6035
31,Vermont,1651,14,12,10,8,7,5,5
32,Virginia,127516,2696,1706,1045,626,369,215,124
33,Connecticut,53365,30,16,8,4,2,1,0
34,Iowa,70537,7375,6911,6277,5623,4985,4378,3812
35,Louisiana,153177,4487,3769,3148,2622,2176,1801,1485
36,Ohio,131336,6167,5731,5299,4875,4464,4071,3695
37,Michigan,118403,2930,2562,2241,1960,1712,1495,1304
38,South Dakota,15300,73,56,43,32,24,17,13
39,Arkansas,65727,5057,4858,4623,4359,4073,3776,3470
40,Delaware,18249,14,9,4,2,2,0,1
41,Mississippi,87130,3535,2973,2476,2040,1666,1347,1081
42,New Mexico,26144,580,464,366,285,221,168,127
43,North Dakota,13801,30,18,11,6,4,2,1
44,Wyoming,4032,176,160,144,129,116,103,91
45,Alaska,5793,449,424,398,373,348,323,299
46,Maine,4701,110,84,63,48,35,26,19
47,Alabama,132973,5614,4721,3923,3220,2610,2094,1662
48,Idaho,33738,2015,1820,1638,1467,1310,1165,1034
49,Montana,8316,696,660,620,579,536,492,449
50,Puerto Rico,35375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1190,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,1619,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,11575,825,808,791,773,755,735,715
54,Northern Mariana Islands,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
