,State,271,276,283,290,297,304,311,318
0,Washington,98661,1537,1321,1130,960,813,683,572
1,Illinois,350744,7721,5420,3561,2195,1273,699,365
2,California,879645,17534,14868,12487,10394,8569,7003,5665
3,Arizona,231897,478,331,226,153,103,68,45
4,Massachusetts,144488,1546,1047,659,386,214,113,56
5,Wisconsin,173891,13037,13171,13159,13018,12754,12386,11928
6,Texas,856948,15140,12967,11051,9376,7919,6659,5574
7,Nebraska,58817,5235,5128,4746,4139,3400,2625,1916
8,Utah,95562,3700,3512,3314,3108,2903,2695,2490
9,Oregon,39794,889,808,735,667,604,548,494
10,Florida,756727,4425,3352,2524,1886,1399,1032,755
11,New York,485279,5242,3892,2686,1728,1038,586,314
12,Rhode Island,28347,424,294,190,115,65,35,18
13,Georgia,341310,5281,4433,3704,3079,2547,2095,1713
14,New Hampshire,9746,712,813,886,909,880,795,672
15,North Carolina,247172,6489,5984,5506,5060,4642,4250,3890
16,New Jersey,221205,2616,2017,1449,973,613,363,203
17,Colorado,86351,6899,8173,9711,11516,13569,15806,18112
18,Maryland,136154,1797,1225,787,478,277,153,82
19,Nevada,90843,1158,978,825,695,585,492,414
20,Tennessee,232061,7191,6612,6060,5534,5039,4576,4147
21,Hawaii,14068,182,129,92,64,44,31,22
22,Indiana,149166,6097,5140,4167,3254,2458,1805,1291
23,Kentucky,88247,6652,6821,6944,7026,7062,7056,7009
24,Minnesota,124439,9288,9437,9289,8827,8078,7109,6005
25,Oklahoma,108073,5263,4997,4723,4448,4165,3888,3617
26,Pennsylvania,188381,4887,3915,2969,2131,1446,932,570
27,South Carolina,164609,2995,2642,2329,2049,1802,1580,1385
28,District of Columbia,16395,83,49,27,15,8,4,2
29,Kansas,71557,3123,2961,2792,2618,2444,2271,2100
30,Missouri,160437,8914,8520,8093,7644,7182,6715,6249
31,Vermont,1946,9,8,7,6,5,4,3
32,Virginia,166828,2945,2081,1393,890,545,319,181
33,Connecticut,64021,812,555,350,206,112,59,30
34,Iowa,108060,5143,4309,3445,2624,1908,1322,878
35,Louisiana,175982,1422,1163,949,773,628,509,412
36,Ohio,183624,5466,5104,4750,4405,4073,3755,3453
37,Michigan,164123,1338,945,649,433,283,181,115
38,South Dakota,33836,3070,2707,2279,1846,1451,1112,838
39,Arkansas,99597,4836,4588,4327,4057,3784,3511,3240
40,Delaware,23196,1098,1101,1070,1008,919,807,682
41,Mississippi,110592,1868,1595,1354,1145,964,809,675
42,New Mexico,37302,567,496,429,370,316,270,228
43,North Dakota,32637,3317,2797,2214,1658,1168,782,499
44,Wyoming,9311,734,774,809,844,874,898,918
45,Alaska,12242,894,890,880,861,837,806,769
46,Maine,5961,148,115,87,62,44,30,21
47,Alabama,173485,3070,2605,2197,1842,1535,1273,1049
48,Idaho,53790,1388,1246,1118,999,891,793,704
49,Montana,23390,2480,2568,2624,2637,2617,2560,2476
50,Puerto Rico,57950,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1335,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,3756,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,20293,1066,1040,1014,985,956,926,894
54,Northern Mariana Islands,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
