,State,404,409,416,423,430
0,Washington,340708,5289,4228,4950,4741
1,Illinois,1187757,11831,9121,10261,8774
2,California,3573549,31979,20349,20347,21514
3,Arizona,817821,7673,4434,5125,4817
4,Massachusetts,582543,10709,7267,6509,6131
5,Wisconsin,617700,4925,3692,4187,3350
6,Texas,2660791,44057,23091,28773,25715
7,Nebraska,200946,1925,1406,1381,1307
8,Utah,371492,4269,3451,3127,2720
9,Oregon,155787,2690,1865,2187,2544
10,Florida,1910921,36807,27026,27234,22121
11,New York,1650303,47640,38836,37472,34383
12,Rhode Island,126588,2209,1851,1519,1370
13,Georgia,1008660,18475,12972,13425,10413
14,New Hampshire,75588,2026,1717,1548,1450
15,North Carolina,862170,15900,9746,9711,10447
16,New Jersey,792496,20171,16747,16474,14228
17,Colorado,429839,7602,6020,6016,5325
18,Maryland,382702,5491,3948,4238,3442
19,Nevada,293980,2602,1587,1700,1452
20,Tennessee,775693,8984,5431,4621,3420
21,Hawaii,27785,429,349,406,436
22,Indiana,662213,5960,3798,3976,3431
23,Kentucky,405126,6856,4575,4654,4701
24,Minnesota,485230,5853,5163,5137,5031
25,Oklahoma,424888,4916,3284,3560,3235
26,Pennsylvania,935822,16519,12551,11624,10199
27,South Carolina,517976,12479,8672,8798,6393
28,District of Columbia,40684,911,589,639,597
29,Kansas,296644,3003,2072,2239,2016
30,Missouri,495439,3574,2666,3601,3429
31,Vermont,15284,737,626,588,600
32,Virginia,577174,11367,7181,8302,7944
33,Connecticut,282626,5763,4647,4072,4281
34,Iowa,364136,9280,12317,13654,15609
35,Louisiana,430504,5634,3265,3702,2836
36,Ohio,968874,13026,9687,8944,7845
37,Michigan,647415,8707,7258,7661,7735
38,South Dakota,112470,1123,1019,964,949
39,Arkansas,322509,6725,3417,3065,2596
40,Delaware,87080,1877,1527,1433,1240
41,Mississippi,294994,3964,2908,2487,1976
42,New Mexico,185297,2142,1594,1524,1333
43,North Dakota,99852,595,709,662,837
44,Wyoming,54471,572,515,505,534
45,Alaska,58647,834,788,788,765
46,Maine,44763,1083,745,847,716
47,Alabama,493769,5510,2993,3691,2733
48,Idaho,171462,1796,1490,1498,1388
49,Montana,100003,1207,1011,1060,976
50,Puerto Rico,100584,NaN,NaN,NaN,NaN
51,Virgin Islands,2646,NaN,NaN,NaN,NaN
52,Guam,7737,NaN,NaN,NaN,NaN
53,West Virginia,132048,2078,1451,1218,1220
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
