,State,375,381,388,395,402,409,416
0,Washington,311597,11266,13176,16644,21718,28444,37122
1,Illinois,1126301,22354,18847,17073,16458,16485,16879
2,California,3324264,128424,137594,171956,231073,295911,346575
3,Arizona,758404,39468,39894,48045,56185,57834,50393
4,Massachusetts,524025,21852,25291,32324,41214,49989,54577
5,Wisconsin,592140,9671,8859,9224,10405,12505,15401
6,Texas,2376344,123512,149060,192302,242539,285646,306943
7,Nebraska,190713,3093,2564,2252,2139,2145,2215
8,Utah,346624,7088,7789,8938,10469,12351,14334
9,Oregon,142416,4625,5902,8192,12098,17796,25620
10,Florida,1721377,75249,90895,116577,149404,184846,212573
11,New York,1419907,82038,88631,101707,115526,122863,120601
12,Rhode Island,114438,4491,4289,4254,4278,4333,4279
13,Georgia,909445,39534,36956,36587,37943,40421,42731
14,New Hampshire,65695,3175,2505,2101,1855,1670,1603
15,North Carolina,757526,28170,21472,17512,14682,12818,11548
16,New Jersey,696829,34000,35354,38507,41735,43630,42995
17,Colorado,396185,9588,11542,15315,21350,29332,36956
18,Maryland,354473,12814,14917,18759,23348,28831,34764
19,Nevada,278308,7584,8245,10295,13184,16249,18761
20,Tennessee,727861,15268,14677,15620,17645,20262,22961
21,Hawaii,26072,721,681,639,620,632,642
22,Indiana,626682,13527,12094,12008,12962,14629,16676
23,Kentucky,362881,15760,15785,17086,19356,21960,24456
24,Minnesota,461807,6499,6867,8072,9970,12735,16509
25,Oklahoma,389472,14536,14072,14739,16170,17828,19370
26,Pennsylvania,846046,30008,33354,39994,49582,60980,70309
27,South Carolina,443386,23218,20265,18690,17637,16785,15926
28,District of Columbia,36872,1880,2937,4706,7017,9445,10999
29,Kansas,276956,6374,5446,5216,5421,5804,6346
30,Missouri,473977,8804,9729,11630,14331,17986,22526
31,Vermont,11965,845,837,916,1059,1261,1506
32,Virginia,504779,31660,32842,38092,47379,59925,70615
33,Connecticut,250023,11050,13772,19324,26262,30556,30247
34,Iowa,319408,5591,5247,5225,5565,6120,6754
35,Louisiana,400626,15010,17951,22328,27645,32794,36278
36,Ohio,895792,28441,28087,29446,31739,34685,38021
37,Michigan,610138,12687,14502,18503,24137,32102,41048
38,South Dakota,108250,863,683,576,518,480,450
39,Arkansas,295268,9329,8648,8584,8678,8891,8954
40,Delaware,78071,3230,3086,3007,2982,2971,2950
41,Mississippi,275001,9337,8160,7386,6774,6298,5908
42,New Mexico,174064,4331,4401,5095,6299,7853,9425
43,North Dakota,97629,472,381,314,266,235,219
44,Wyoming,51912,756,641,587,565,560,567
45,Alaska,54351,630,538,472,445,430,429
46,Maine,39324,2215,1966,1925,2034,2196,2351
47,Alabama,459639,15000,14946,15976,17853,19603,20318
48,Idaho,162683,2806,2280,1985,1789,1666,1603
49,Montana,93949,1766,1613,1580,1586,1662,1742
50,Puerto Rico,93624,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,2398,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7579,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,121001,4758,4344,4239,4245,4411,4486
54,Northern Mariana Islands,132,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
