,Region,649,654,661,668,675
0,Belgium,,258,343,404,441
1,Bulgaria,,922,929,904,859
2,Czechia,,219,294,346,373
3,Denmark,,30,42,52,58
4,Germany,,1247,1892,2470,2837
5,Estonia,,77,87,89,88
6,Ireland,,87,108,127,139
7,Greece,,347,397,435,455
8,Spain,,227,223,202,195
9,France,,219,263,304,337
10,Croatia,,238,289,325,343
11,Italy,,328,383,431,463
12,Cyprus,,7,7,7,6
13,Latvia,,257,269,266,246
14,Lithuania,,241,244,240,229
15,Luxembourg,,2,3,4,5
16,Hungary,,296,343,367,377
17,Malta,,2,2,2,2
18,Netherlands,,188,288,363,412
19,Austria,,178,263,338,387
20,Poland,,778,984,1111,1175
21,Portugal,,27,29,34,37
22,Romania,,3009,2794,2515,2231
23,Slovenia,,96,131,159,178
24,Slovakia,,230,345,436,495
25,Finland,,31,40,45,51
26,Sweden,,36,41,44,49
27,United Kingdom,,1454,1667,1886,1950
28,Iceland,,2,3,3,4
29,Liechtenstein,,1,1,1,1
30,Norway,,12,19,24,29
31,Switzerland,,60,67,69,69
