,Region,474,479,486,493,500
0,Belgium,,219,181,150,124
1,Bulgaria,,406,360,324,301
2,Czechia,,273,238,206,179
3,Denmark,,7,6,6,5
4,Germany,,1342,1008,681,455
5,Estonia,,22,18,14,12
6,Ireland,,7,4,3,3
7,Greece,,506,451,386,330
8,Spain,,503,374,294,212
9,France,,1410,1263,1156,1051
10,Croatia,,251,209,171,135
11,Italy,,1359,1123,908,731
12,Cyprus,,19,17,16,15
13,Latvia,,68,63,56,49
14,Lithuania,,67,55,42,31
15,Luxembourg,,6,5,5,4
16,Hungary,,604,434,324,224
17,Malta,,0,0,0,0
18,Netherlands,,186,200,196,185
19,Austria,,103,85,67,55
20,Poland,,1734,1409,1191,1011
21,Portugal,,14,11,8,7
22,Romania,,611,514,436,365
23,Slovenia,,19,14,12,8
24,Slovakia,,216,185,161,135
25,Finland,,8,9,9,8
26,Sweden,,144,142,146,148
27,United Kingdom,,49,41,36,32
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,8,7,6,6
31,Switzerland,,61,48,38,28
