,Region,509,514,521,528,535
0,Belgium,,36,13,0,0
1,Bulgaria,,57,38,25,18
2,Czechia,,44,28,16,9
3,Denmark,,7,5,3,1
4,Germany,,420,301,195,107
5,Estonia,,1,0,0,0
6,Ireland,,0,1,2,3
7,Greece,,107,79,58,39
8,Spain,,258,174,96,10
9,France,,292,183,107,54
10,Croatia,,36,25,18,14
11,Italy,,391,279,201,144
12,Cyprus,,8,6,5,4
13,Latvia,,33,25,19,14
14,Lithuania,,24,16,11,8
15,Luxembourg,,0,0,0,0
16,Hungary,,13,2,0,0
17,Malta,,0,0,0,0
18,Netherlands,,12,0,0,0
19,Austria,,6,0,0,0
20,Poland,,323,237,176,132
21,Portugal,,12,11,8,5
22,Romania,,996,857,718,595
23,Slovenia,,12,8,5,3
24,Slovakia,,20,6,0,0
25,Finland,,6,5,4,3
26,Sweden,,42,40,48,62
27,United Kingdom,,47,23,0,0
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,0,0,0
30,Norway,,4,3,2,1
31,Switzerland,,18,13,8,4
