,Region,586,591,598,605,612
0,Belgium,,48,53,58,60
1,Bulgaria,,264,284,290,287
2,Czechia,,21,23,24,24
3,Denmark,,15,16,17,17
4,Germany,,164,358,399,486
5,Estonia,,7,8,8,8
6,Ireland,,23,26,28,29
7,Greece,,240,238,221,203
8,Spain,,889,825,703,619
9,France,,865,910,939,940
10,Croatia,,31,35,37,37
11,Italy,,370,390,399,401
12,Cyprus,,17,15,13,12
13,Latvia,,6,7,7,7
14,Lithuania,,60,63,64,63
15,Luxembourg,,0,1,1,1
16,Hungary,,10,9,8,8
17,Malta,,5,4,3,2
18,Netherlands,,63,66,67,67
19,Austria,,26,33,37,38
20,Poland,,27,31,32,33
21,Portugal,,81,84,84,84
22,Romania,,121,128,129,126
23,Slovenia,,12,14,15,15
24,Slovakia,,1,2,2,2
25,Finland,,11,14,17,20
26,Sweden,,30,39,45,47
27,United Kingdom,,896,961,987,990
28,Iceland,,3,4,3,3
29,Liechtenstein,,0,0,0,0
30,Norway,,4,4,5,5
31,Switzerland,,40,50,56,58
