,Region,488,493,500,507,514
0,Belgium,,84,33,0,0
1,Bulgaria,,163,120,97,82
2,Czechia,,69,35,25,18
3,Denmark,,0,0,0,0
4,Germany,,924,627,421,209
5,Estonia,,14,10,7,4
6,Ireland,,0,0,0,5
7,Greece,,284,215,138,72
8,Spain,,117,24,0,0
9,France,,152,95,76,166
10,Croatia,,163,125,94,70
11,Italy,,881,655,477,332
12,Cyprus,,5,3,2,1
13,Latvia,,61,50,38,26
14,Lithuania,,74,58,38,20
15,Luxembourg,,3,3,2,1
16,Hungary,,214,119,70,36
17,Malta,,0,0,0,0
18,Netherlands,,78,79,62,62
19,Austria,,46,30,18,15
20,Poland,,1003,736,544,404
21,Portugal,,5,0,0,0
22,Romania,,324,251,208,175
23,Slovenia,,21,16,9,6
24,Slovakia,,17,0,0,0
25,Finland,,3,2,2,0
26,Sweden,,69,58,55,48
27,United Kingdom,,0,0,0,0
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,3,1,0
31,Switzerland,,34,26,17,7
