,Region,460,465,472,479,486
0,Belgium,,283,284,291,290
1,Bulgaria,,641,579,530,485
2,Czechia,,440,401,377,361
3,Denmark,,25,29,35,40
4,Germany,,1916,2278,2470,2580
5,Estonia,,50,44,40,38
6,Ireland,,33,34,42,50
7,Greece,,557,538,512,487
8,Spain,,614,637,664,749
9,France,,2116,2091,2069,2034
10,Croatia,,290,294,289,281
11,Italy,,2245,2107,2017,1960
12,Cyprus,,11,14,16,16
13,Latvia,,59,65,67,67
14,Lithuania,,95,101,105,107
15,Luxembourg,,6,7,7,6
16,Hungary,,1302,1140,1018,909
17,Malta,,2,1,1,1
18,Netherlands,,189,245,287,316
19,Austria,,182,178,173,174
20,Poland,,3211,2850,2570,2311
21,Portugal,,28,38,61,118
22,Romania,,1096,1017,937,877
23,Slovenia,,52,52,55,57
24,Slovakia,,391,362,340,322
25,Finland,,14,12,12,13
26,Sweden,,161,208,233,243
27,United Kingdom,,216,385,584,824
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,28,28,29,28
31,Switzerland,,115,126,131,136
