,Region,523,528,535,542,549
0,Belgium,,14,19,26,39
1,Bulgaria,,17,4,0,0
2,Czechia,,9,4,2,1
3,Denmark,,0,0,0,1
4,Germany,,266,203,151,111
5,Estonia,,0,0,0,0
6,Ireland,,8,5,3,2
7,Greece,,80,61,42,26
8,Spain,,105,117,107,90
9,France,,158,98,40,5
10,Croatia,,22,14,7,1
11,Italy,,174,124,108,97
12,Cyprus,,0,0,0,0
13,Latvia,,2,0,0,0
14,Lithuania,,10,6,6,7
15,Luxembourg,,0,1,1,2
16,Hungary,,28,21,19,18
17,Malta,,0,0,0,0
18,Netherlands,,12,2,0,0
19,Austria,,22,17,14,12
20,Poland,,118,83,65,50
21,Portugal,,17,8,0,0
22,Romania,,945,862,728,610
23,Slovenia,,6,3,3,3
24,Slovakia,,14,5,1,0
25,Finland,,3,7,8,7
26,Sweden,,30,31,29,29
27,United Kingdom,,98,13,0,0
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,1
31,Switzerland,,8,6,4,2
