,Region,663,668,675,682,689
0,Belgium,,341,425,498,537
1,Bulgaria,,1120,998,859,725
2,Czechia,,609,752,843,899
3,Denmark,,52,72,87,97
4,Germany,,2582,3976,5063,5831
5,Estonia,,61,53,45,38
6,Ireland,,107,131,161,180
7,Greece,,527,545,549,536
8,Spain,,175,177,184,198
9,France,,271,341,400,463
10,Croatia,,435,458,457,447
11,Italy,,478,559,618,667
12,Cyprus,,13,16,16,16
13,Latvia,,245,204,161,121
14,Lithuania,,189,170,154,142
15,Luxembourg,,7,8,9,10
16,Hungary,,794,875,912,927
17,Malta,,0,0,1,1
18,Netherlands,,309,439,536,601
19,Austria,,365,497,592,654
20,Poland,,1422,1645,1763,1821
21,Portugal,,50,58,67,75
22,Romania,,1924,1461,1110,866
23,Slovenia,,140,164,178,182
24,Slovakia,,425,526,588,615
25,Finland,,31,28,29,29
26,Sweden,,26,28,33,37
27,United Kingdom,,1242,1459,1691,1941
28,Iceland,,2,4,5,6
29,Liechtenstein,,1,2,2,3
30,Norway,,40,48,54,57
31,Switzerland,,63,75,82,87
