,Region,530,535,542,549,556
0,Belgium,,26,22,20,22
1,Bulgaria,,56,56,56,53
2,Czechia,,8,5,3,2
3,Denmark,,5,4,4,3
4,Germany,,189,152,115,85
5,Estonia,,0,0,0,1
6,Ireland,,7,3,0,0
7,Greece,,62,83,92,93
8,Spain,,108,55,13,0
9,France,,144,85,25,0
10,Croatia,,16,12,10,8
11,Italy,,118,86,61,49
12,Cyprus,,2,2,2,1
13,Latvia,,20,16,14,12
14,Lithuania,,8,6,6,6
15,Luxembourg,,0,0,0,0
16,Hungary,,5,7,8,11
17,Malta,,0,0,0,0
18,Netherlands,,17,15,18,20
19,Austria,,9,7,5,5
20,Poland,,72,54,41,33
21,Portugal,,24,14,0,0
22,Romania,,518,399,332,288
23,Slovenia,,0,0,0,1
24,Slovakia,,6,6,4,4
25,Finland,,14,22,25,26
26,Sweden,,13,19,28,37
27,United Kingdom,,84,27,0,0
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,1
31,Switzerland,,9,7,5,3
