,Region,432,437,444,451,458
0,Belgium,,232,266,290,319
1,Bulgaria,,717,734,725,715
2,Czechia,,1175,1088,1014,962
3,Denmark,,25,30,40,50
4,Germany,,1265,1448,1663,1843
5,Estonia,,89,91,89,88
6,Ireland,,56,49,51,54
7,Greece,,453,479,495,497
8,Spain,,2256,2645,2821,2897
9,France,,2603,2863,3062,3142
10,Croatia,,142,175,203,232
11,Italy,,3270,3488,3608,3689
12,Cyprus,,16,18,19,20
13,Latvia,,60,56,64,63
14,Lithuania,,86,96,108,125
15,Luxembourg,,32,31,32,32
16,Hungary,,1812,1953,1990,1974
17,Malta,,24,23,23,23
18,Netherlands,,192,203,223,249
19,Austria,,203,247,278,303
20,Poland,,2888,3151,3231,3275
21,Portugal,,102,141,181,226
22,Romania,,980,1067,1115,1134
23,Slovenia,,60,76,85,104
24,Slovakia,,369,341,289,296
25,Finland,,19,20,21,23
26,Sweden,,148,166,188,202
27,United Kingdom,,364,461,641,879
28,Iceland,,7,7,7,7
29,Liechtenstein,,7,7,7,8
30,Norway,,17,17,18,20
31,Switzerland,,133,166,201,235
