,Region,446,451,458,465,472
0,Belgium,,339,377,392,402
1,Bulgaria,,847,837,815,792
2,Czechia,,769,694,665,683
3,Denmark,,14,21,31,42
4,Germany,,1635,1882,2245,2584
5,Estonia,,89,93,93,90
6,Ireland,,73,90,93,103
7,Greece,,547,554,552,537
8,Spain,,538,468,505,538
9,France,,1458,1295,1285,1301
10,Croatia,,291,334,356,371
11,Italy,,3263,3361,3390,3419
12,Cyprus,,14,16,16,17
13,Latvia,,69,72,84,92
14,Lithuania,,79,93,108,123
15,Luxembourg,,11,10,9,10
16,Hungary,,1690,1654,1591,1532
17,Malta,,3,0,0,0
18,Netherlands,,154,169,202,236
19,Austria,,252,284,301,313
20,Poland,,3961,4260,4392,4346
21,Portugal,,74,123,180,225
22,Romania,,1063,1069,1070,1042
23,Slovenia,,50,60,68,76
24,Slovakia,,549,566,581,601
25,Finland,,25,24,26,25
26,Sweden,,145,143,148,190
27,United Kingdom,,278,495,807,1172
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,1,1
30,Norway,,10,7,8,8
31,Switzerland,,117,145,171,197
