,Region,516,521,528,535,542
0,Belgium,,38,20,14,12
1,Bulgaria,,79,67,58,52
2,Czechia,,51,34,27,20
3,Denmark,,4,4,4,5
4,Germany,,399,258,161,82
5,Estonia,,0,0,0,0
6,Ireland,,41,33,26,21
7,Greece,,99,69,45,26
8,Spain,,91,78,77,68
9,France,,241,149,75,32
10,Croatia,,13,5,0,0
11,Italy,,178,123,93,85
12,Cyprus,,0,0,0,0
13,Latvia,,37,28,22,16
14,Lithuania,,21,14,9,6
15,Luxembourg,,0,1,1,2
16,Hungary,,27,14,8,7
17,Malta,,1,0,0,0
18,Netherlands,,8,6,13,26
19,Austria,,18,17,15,14
20,Poland,,189,127,94,73
21,Portugal,,21,19,16,12
22,Romania,,456,371,322,276
23,Slovenia,,4,4,5,6
24,Slovakia,,34,25,20,18
25,Finland,,2,2,2,1
26,Sweden,,0,0,1,14
27,United Kingdom,,96,93,74,43
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,0,1,1,2
31,Switzerland,,6,5,4,4
